payment_request_id,external_id,name,old_state,old_validation_status,amount,old_ledger_count,old_ledger_sum,actual_outflow_count,actual_outflow_amount,sample_downstream_external_ids
6435,legacy_outflow_sc_16fdc11eebde497d86d8cfb32d2011aa,PRQ2606435,done,validated,36278.00,1,36278.00,1,36278.00,legacy_actual_outflow_sc_24505064fdd04467bace6d6248285c00
6436,legacy_outflow_sc_16ffd103008f46c5ac614e05c5d0551d,PRQ2606436,done,validated,100000.00,1,100000.00,1,100000.00,legacy_actual_outflow_sc_bca0ba308d2d488182f994179fbc591c
6437,legacy_outflow_sc_170467806af04da69484da6b35ae2fc0,PRQ2606437,done,validated,50000.00,1,50000.00,1,50000.00,legacy_actual_outflow_sc_429cf1040f064cc4b3332f86dce70398
6438,legacy_outflow_sc_17058a0c781f42d38439cb5dd2f01ed3,PRQ2606438,done,validated,15510.00,1,15510.00,1,15510.00,legacy_actual_outflow_sc_1b78c2ba75af4141a93af84f510a8a11
6439,legacy_outflow_sc_170ab778498f464db43a35da3ae61168,PRQ2606439,done,validated,11180.00,1,11180.00,1,11180.00,legacy_actual_outflow_sc_5ec6e87d0643486c9ce9384686371c89
6440,legacy_outflow_sc_170bd49965f34c32ac220372c436bb84,PRQ2606440,done,validated,110000.00,1,110000.00,1,110000.00,legacy_actual_outflow_sc_01bf68998bca4584abe26199250f81f0
6441,legacy_outflow_sc_171539a3852a46cab8f0244b7a54b65c,PRQ2606441,done,validated,51600.00,1,51600.00,1,51600.00,legacy_actual_outflow_sc_6b23dbaa32a54a6a9a11e7cf986f36f2
6442,legacy_outflow_sc_171920047d304a16b3658cb0e656b519,PRQ2606442,done,validated,12.50,1,12.50,1,12.50,legacy_actual_outflow_sc_0e1f1320f2014d8fb4034167b7e18a36
6443,legacy_outflow_sc_1719241f1bf0432fb9a9e21bbd224537,PRQ2606443,done,validated,11763.00,1,11763.00,1,11763.00,legacy_actual_outflow_sc_f48d58b9612d40d4a705f56e70175414
6444,legacy_outflow_sc_171aa48fe223402e883b376f28af0900,PRQ2606444,done,validated,12539.00,1,12539.00,1,12539.00,legacy_actual_outflow_sc_37ce4d93351c4dff8ba7ff9c781e027c
6445,legacy_outflow_sc_171b1021f4a345edbca3984c4a6c33a6,PRQ2606445,done,validated,258796.47,1,258796.47,1,258796.47,legacy_actual_outflow_sc_389d8ea35cf74bcb8b1fc24254b40aaa
6446,legacy_outflow_sc_171f0aaf3ae049bb8a60771bef789100,PRQ2606446,done,validated,222806.00,1,222806.00,1,222806.00,legacy_actual_outflow_sc_f118c0532a0e4bb6abef8c71ec5004f3
6447,legacy_outflow_sc_1720ba8e341c4d14a695a9db509fe6c2,PRQ2606447,done,validated,94742.00,1,94742.00,1,94742.00,legacy_actual_outflow_sc_8ec48383d82f472fbdf72007a3e7ebf3
6448,legacy_outflow_sc_172434bdf8254883a399bd19eb1be4ca,PRQ2606448,done,validated,100000.00,1,100000.00,1,100000.00,legacy_actual_outflow_sc_3804212f765545ac803c762a5214d38e
6449,legacy_outflow_sc_17269adce0544bffa96a5432d7db2b98,PRQ2606449,done,validated,5600.00,1,5600.00,1,5600.00,legacy_actual_outflow_sc_cfb2aff077804e68a4168793763a0397
6450,legacy_outflow_sc_172f3f0ddb454154882ba89180f54e7e,PRQ2606450,done,validated,36228.00,1,36228.00,1,36228.00,legacy_actual_outflow_sc_c09cd9771557418e80d72739d609d2b2
6451,legacy_outflow_sc_1732450943a14b4b9f3e9abce913a63c,PRQ2606451,done,validated,180000.00,1,180000.00,1,180000.00,legacy_actual_outflow_sc_e3a825145df24cfbba455a222551da5d
6452,legacy_outflow_sc_1738b395fde54f50833a70936611bdcb,PRQ2606452,done,validated,52000.00,1,52000.00,1,52000.00,legacy_actual_outflow_sc_7073fffb0eb14c6cad64289cdf977de7
6453,legacy_outflow_sc_173937f7a9d547739018b683508636d2,PRQ2606453,done,validated,16165.00,1,16165.00,1,16165.00,legacy_actual_outflow_sc_d9672a8a8bb14fc696ebdbc033f24329
6454,legacy_outflow_sc_17399303afa443799d323d0dd5e44997,PRQ2606454,done,validated,339435.09,1,339435.09,1,339435.09,legacy_actual_outflow_sc_a8014788b3664887b97b0adacaafd695
6455,legacy_outflow_sc_17439658bd8340dbb02bf2430b061173,PRQ2606455,done,validated,990000.00,1,990000.00,1,990000.00,legacy_actual_outflow_sc_df54a65ce891411692998c2a3157121d
6456,legacy_outflow_sc_174dfcbaf4c941e1a82ae7479032ee3c,PRQ2606456,done,validated,10000.00,1,10000.00,1,10000.00,legacy_actual_outflow_sc_2bcf454a45a342faa35e9a313d5c3ca3
6457,legacy_outflow_sc_1758be36a7c24c069bc8be887d06254e,PRQ2606457,done,validated,7580.00,1,7580.00,1,7580.00,legacy_actual_outflow_sc_b866b06db5364ae68aa39f926c1bed26
6458,legacy_outflow_sc_175b2c0f6eea4f709e7be9f909e1999a,PRQ2606458,done,validated,38000.00,1,38000.00,1,38000.00,legacy_actual_outflow_sc_ac5325c97214469181024bbb68331b72
6459,legacy_outflow_sc_1762bf448d3e467b9bedbe85714e7d4d,PRQ2606459,done,validated,6082.20,1,6082.20,1,6082.20,legacy_actual_outflow_sc_53b1ecdbfa8f41bbb93adde47d66ff0b
6460,legacy_outflow_sc_176a85e80f7a46d8943f76e45cd321df,PRQ2606460,done,validated,99820.00,1,99820.00,1,99820.00,legacy_actual_outflow_sc_585df8fbb2fa4f7186da5bfeb193adf1
6461,legacy_outflow_sc_1778159fd43e4282a7b16f0dc89b9396,PRQ2606461,done,validated,45000.00,1,45000.00,1,45000.00,legacy_actual_outflow_sc_201c0e8f8c844e45b5c9eac51888343d
6462,legacy_outflow_sc_177f840fdaee432b946da8b93f838626,PRQ2606462,done,validated,22632.21,1,22632.21,1,22632.21,legacy_actual_outflow_sc_b6209c969ecd45a39e1f3bed5ca04b8d
6463,legacy_outflow_sc_1785008330c94aefa919f69294a014ed,PRQ2606463,done,validated,6471.00,1,6471.00,1,6471.00,legacy_actual_outflow_sc_3567267d2e5444ada7623fa4fdd802bd
6464,legacy_outflow_sc_178b07ab4556410d88681b6145265223,PRQ2606464,done,validated,53500.00,1,53500.00,1,53500.00,legacy_actual_outflow_sc_962f4aadbb9744408bff476543410490
6465,legacy_outflow_sc_178f4223f22b43eba11832ec97b8795c,PRQ2606465,done,validated,111.00,1,111.00,1,111.00,legacy_actual_outflow_sc_2e0398868b9a44f986cc0c2ba4034d1a
6466,legacy_outflow_sc_1790285e9beb45489de651363d3c3b06,PRQ2606466,done,validated,128.00,1,128.00,1,128.00,legacy_actual_outflow_sc_65f1c7069abb45a38a785b717c044b09
6467,legacy_outflow_sc_179a41e1cdca48198151a59e635c12c1,PRQ2606467,done,validated,170000.00,1,170000.00,1,170000.00,legacy_actual_outflow_sc_33b271a674ce40fa8648ddaceff6c484
6468,legacy_outflow_sc_179a9af694694053b29bc7e179a30731,PRQ2606468,done,validated,300000.00,1,300000.00,1,300000.00,legacy_actual_outflow_sc_8a1e177ceb9a458c96a49d3a763d9d87
6469,legacy_outflow_sc_179b4dc4ab48429d9bfe87585774b758,PRQ2606469,done,validated,73224.00,1,73224.00,1,73224.00,legacy_actual_outflow_sc_8bc43a9c267a457b8b5ca2e519e5d21b
6470,legacy_outflow_sc_179c2d94889946c08217e671ecdfbf50,PRQ2606470,done,validated,31185.00,1,31185.00,1,31185.00,legacy_actual_outflow_sc_8a2d900dfca44d458bcd5288db418283
6471,legacy_outflow_sc_17a4f8b740a3486a871646da6660cdd6,PRQ2606471,done,validated,300000.00,1,300000.00,1,300000.00,legacy_actual_outflow_sc_f9f90337820a4aa89f8ffffcc5c4279a
6472,legacy_outflow_sc_17a6fc8a0f1849a291d2339839cd54b3,PRQ2606472,done,validated,10000.00,1,10000.00,1,10000.00,legacy_actual_outflow_sc_1799a09baec9401c9129e0e0575a73dd
6473,legacy_outflow_sc_17a7189953a148dd8ce76503a8c82612,PRQ2606473,done,validated,5100.00,1,5100.00,1,5100.00,legacy_actual_outflow_sc_0582b8e8b2c54d6a881513e140a29743
6474,legacy_outflow_sc_17a72fcac8ab4cd5851c8f35970e81b9,PRQ2606474,done,validated,67601.93,1,67601.93,1,67601.93,legacy_actual_outflow_sc_236cefe90f924dc585ef3fd42fa6e458
6475,legacy_outflow_sc_17d0b56e73284b65ab21b93435dda31c,PRQ2606475,done,validated,18000.00,1,18000.00,1,18000.00,legacy_actual_outflow_sc_ee1c339296754c7ea67e6b19b48edcb1
6476,legacy_outflow_sc_17d1d4113033495f8631c7fccce71a63,PRQ2606476,done,validated,71492.53,1,71492.53,1,71492.53,legacy_actual_outflow_sc_55bc81572e4b4f679a4eaef1f7a659e0
6477,legacy_outflow_sc_17d3818dc2a94f3bb41af13d67f6000c,PRQ2606477,done,validated,38600.00,1,38600.00,1,38600.00,legacy_actual_outflow_sc_a74ab76e32b748c2bbe7c3bbc667a44d
6478,legacy_outflow_sc_17e3934e31844faf9c056b5d102c0432,PRQ2606478,done,validated,7514.00,1,7514.00,1,7514.00,legacy_actual_outflow_sc_5bfddacb782d4f4f9a8aa430beb56de9
6479,legacy_outflow_sc_17e7991fe1a14808be423b7c7bbe7643,PRQ2606479,done,validated,26259.12,1,26259.12,1,26259.12,legacy_actual_outflow_sc_0c135345452f49dd9af72f0135fc8af0
6480,legacy_outflow_sc_17f3893ea9d84c50aa112f27f55a13b5,PRQ2606480,done,validated,412701.20,1,412701.20,1,412701.20,legacy_actual_outflow_sc_49fcacd2d0374b6db9dd023dc5b130b9
6481,legacy_outflow_sc_17fa643e71984cb2a83b2c84191586d7,PRQ2606481,done,validated,129871.64,1,129871.64,1,129871.64,legacy_actual_outflow_sc_ea2bcdf61a724909b87f9d37146f98b0
6482,legacy_outflow_sc_18056784f1f540c5853964fefd0b4759,PRQ2606482,done,validated,6900.00,1,6900.00,1,6900.00,legacy_actual_outflow_sc_eb0f2a8cf19f4093bf4a03ed4384d337
6483,legacy_outflow_sc_180757837d84448d8d7bb04c436febed,PRQ2606483,done,validated,6635.59,1,6635.59,1,6635.59,legacy_actual_outflow_sc_0c81483a322740d6a8e61fb4e8d576aa
6484,legacy_outflow_sc_181726d957ac4ee09ce1b27bb806f964,PRQ2606484,done,validated,52884.60,1,52884.60,1,52884.60,legacy_actual_outflow_sc_f67e4f9b89c6470ab62d0842276524b1
6485,legacy_outflow_sc_1820b41473a541eb94ffbd94268e9aec,PRQ2606485,done,validated,300000.00,1,300000.00,1,300000.00,legacy_actual_outflow_sc_958c973a5a1440afa5d8dce5520e310c
6486,legacy_outflow_sc_1822b47595e84cf5b3e5c419a4ff508f,PRQ2606486,done,validated,66311.80,1,66311.80,1,66311.80,legacy_actual_outflow_sc_5b7a147a981b4668b240c035a222d05c
6487,legacy_outflow_sc_182307e64c8c4754b00aed0926b5be15,PRQ2606487,done,validated,50000.00,1,50000.00,1,50000.00,legacy_actual_outflow_sc_7b6de20ac04842cb8187bcb43b84856a
6488,legacy_outflow_sc_1827cf1351ac45d0ab79e767f0835d66,PRQ2606488,done,validated,970.00,1,970.00,1,970.00,legacy_actual_outflow_sc_cc404b27f3e94d93a9ac25908ae17f63
6489,legacy_outflow_sc_182856d5f61d41ebaf2a540cd75df124,PRQ2606489,done,validated,618822.39,1,618822.39,1,618822.39,legacy_actual_outflow_sc_d3be1691873648d5b0ceb40dcd0b9c93
6490,legacy_outflow_sc_182cbe126c584413b730e27699736065,PRQ2606490,done,validated,422539.00,1,422539.00,1,422539.00,legacy_actual_outflow_sc_f9e1d2ec9ac9441783d2574941b18e8b
6491,legacy_outflow_sc_182e00981a264ed29744c28bc149e318,PRQ2606491,done,validated,40000.00,1,40000.00,1,40000.00,legacy_actual_outflow_sc_6f5d24eaa50c465cae6ff62008e3f59d
6492,legacy_outflow_sc_182e55423f5f4a7f953b2c83fc443313,PRQ2606492,done,validated,500000.00,1,500000.00,1,500000.00,legacy_actual_outflow_sc_25e527e23087405699db7335e405b60b
6493,legacy_outflow_sc_182f5b40028c48888154a91b71563777,PRQ2606493,done,validated,18000.00,1,18000.00,1,18000.00,legacy_actual_outflow_sc_764ae26f06ad4a1c959ca29a98bfca7f
6494,legacy_outflow_sc_18312774d4134d879e9b48b5adcbfc15,PRQ2606494,done,validated,30000.00,1,30000.00,1,30000.00,legacy_actual_outflow_sc_255d530c28d24e5694bd069c8c614fe2
6495,legacy_outflow_sc_1833bbdb8cc14f079dab2e1f78fd66af,PRQ2606495,done,validated,199994.80,1,199994.80,1,199994.80,legacy_actual_outflow_sc_c1bae4a603e64eb1924f312c0d0f7826
6496,legacy_outflow_sc_1835d15e6ceb41968c7c0d18bb67e78f,PRQ2606496,done,validated,80000.00,1,80000.00,1,80000.00,legacy_actual_outflow_sc_6699fe17a8c546cabb83866bf74d7e54
6497,legacy_outflow_sc_18404734511a4edf872dfa3896d0ba57,PRQ2606497,done,validated,19000.00,1,19000.00,1,19000.00,legacy_actual_outflow_sc_cd6363420adf4635aeacfd1d703a70dc
6498,legacy_outflow_sc_184443686634465d98fb0f209e08c39f,PRQ2606498,done,validated,1631.50,1,1631.50,1,1631.50,legacy_actual_outflow_sc_55a61828019f42b48135123adc4ed4f5
6499,legacy_outflow_sc_1847861df32c4ec29aa105d063721d78,PRQ2606499,done,validated,240000.00,1,240000.00,1,240000.00,legacy_actual_outflow_sc_83d173fbe06b41daba27f0c619d11fa1
6500,legacy_outflow_sc_18482b237a2245508839301e41aeade5,PRQ2606500,done,validated,4839.00,1,4839.00,1,4839.00,legacy_actual_outflow_sc_f914824c4eef4ed38229f128769466fa
6501,legacy_outflow_sc_185a0ff483bc4c339195d4bf269f86fa,PRQ2606501,done,validated,142678.74,1,142678.74,1,142678.74,legacy_actual_outflow_sc_6535d22e6639477b81cfa8f3a5e51697
6502,legacy_outflow_sc_185a6234d46240478786a01a90366eef,PRQ2606502,done,validated,100000.00,1,100000.00,1,100000.00,legacy_actual_outflow_sc_b9fa415e99ac4b99a4d64987003ef761
6503,legacy_outflow_sc_18616d43762445ae86db92f898a80de2,PRQ2606503,done,validated,26051.00,1,26051.00,1,26051.00,legacy_actual_outflow_sc_09db961ab85348e1b2b8973a2e5bdd11
6504,legacy_outflow_sc_1862549a597048b083c9b01a8be23b21,PRQ2606504,done,validated,50000.00,1,50000.00,1,50000.00,legacy_actual_outflow_sc_8ae6deb8366c493eb42fbe07223e61ba
6505,legacy_outflow_sc_1863f618deef465ba2c65b582fbe9b39,PRQ2606505,done,validated,41270.00,1,41270.00,1,41270.00,legacy_actual_outflow_sc_2bff5db115cc46fe9226969e3a1981ee
6506,legacy_outflow_sc_186d6ebfe0e841bca9d25e162cd582a6,PRQ2606506,done,validated,50000.00,1,50000.00,1,50000.00,legacy_actual_outflow_sc_40efabebee3b4a4e98560299a5b16776
6507,legacy_outflow_sc_186e7da08ebc4a30994d956ee9608013,PRQ2606507,done,validated,55000.00,1,55000.00,1,55000.00,legacy_actual_outflow_sc_297d8986db764753bf989f96b2d24f6d
6508,legacy_outflow_sc_187312c1beca4a979525531f0f54e711,PRQ2606508,done,validated,48219.80,1,48219.80,1,48219.80,legacy_actual_outflow_sc_192b5595d8f0484885ee5d6d53999dd5
6509,legacy_outflow_sc_1875986c45404400a5fbd29d22df59dd,PRQ2606509,done,validated,61820.00,1,61820.00,1,61820.00,legacy_actual_outflow_sc_1f292df6355d40f29f99cba6af88d12c
6510,legacy_outflow_sc_187749bc00c549f99a976ac61872eed5,PRQ2606510,done,validated,49245.00,1,49245.00,1,49245.00,legacy_actual_outflow_sc_3ec895bb08ef4654a9e009087c19724a
6511,legacy_outflow_sc_1877fa8883884fc5be862ca5200b7f3d,PRQ2606511,done,validated,145500.00,1,145500.00,1,145500.00,legacy_actual_outflow_sc_b03c02f0965546e4b3ff7f12fb9aa11d
6512,legacy_outflow_sc_187ff198855247ab9dd5b560af60a268,PRQ2606512,done,validated,5739750.00,1,5739750.00,1,5739750.00,legacy_actual_outflow_sc_c3412614fc0a41c281b29d79bab2d2f3
6513,legacy_outflow_sc_18813049a6b74640b71a4912d9e93ce9,PRQ2606513,done,validated,30000.00,1,30000.00,1,30000.00,legacy_actual_outflow_sc_2c2555d1dbf24e509afa28fc86ec74b1
6514,legacy_outflow_sc_1882b5637f0248eea5cd4e894e6c4cf2,PRQ2606514,done,validated,34632.00,1,34632.00,1,34632.00,legacy_actual_outflow_sc_b3b306051bd64d8e8a1c5d880d181f85
6515,legacy_outflow_sc_188c462f0d1c43b7ac6c49afdda61ee8,PRQ2606515,done,validated,124100.00,1,124100.00,1,124100.00,legacy_actual_outflow_sc_797ff72c50c64e39b1b0e058934ab949
6516,legacy_outflow_sc_18911944a6244910a414828e324d379a,PRQ2606516,done,validated,34758.42,1,34758.42,1,34758.42,legacy_actual_outflow_sc_0c29824432bc4c90bab3ec9022fedf2a
6517,legacy_outflow_sc_18a085ed2de143cbb045148302346d5b,PRQ2606517,done,validated,40000.00,1,40000.00,1,40000.00,legacy_actual_outflow_sc_eeea0b5b806d43d4a8809b0cf2b6c02d
6518,legacy_outflow_sc_18a0b85d008143e99dfe56dbc37ead89,PRQ2606518,done,validated,4378.00,1,4378.00,1,4378.00,legacy_actual_outflow_sc_dfe8e2cb107140eebf221e64d1b8bf48
6519,legacy_outflow_sc_18a0e584988448bf9ada15ac05eeab1e,PRQ2606519,done,validated,50000.00,1,50000.00,1,50000.00,legacy_actual_outflow_sc_4c8692535a294a4e9b8699bc47d275c4
6520,legacy_outflow_sc_18a5a5ba98224e868d960ab6f3e8a280,PRQ2606520,done,validated,392995.82,1,392995.82,1,392995.82,legacy_actual_outflow_sc_b2621dd591514848aa06c6057dc25723
6521,legacy_outflow_sc_18db2223cdaa4dd18c9f25f37c17d372,PRQ2606521,done,validated,1781295.00,1,1781295.00,2,1781295.00,legacy_actual_outflow_sc_f03979cf733344698d46bbf151cb2a83;legacy_actual_outflow_sc_f9eb179268bd460eb581b7880800519f
6522,legacy_outflow_sc_18e474ac1911487c992d44887d940913,PRQ2606522,done,validated,16689.60,1,16689.60,1,16689.60,legacy_actual_outflow_sc_9a0b8c3df75048d29c6a72cdbe08c0be
6523,legacy_outflow_sc_18e593d867ee459087d35b2261dd1128,PRQ2606523,done,validated,87020.00,1,87020.00,1,87020.00,legacy_actual_outflow_sc_3d9f2321440b47a1a65a2c49439e18b7
6524,legacy_outflow_sc_18ea965f547946a0aa7ad6c4bd8362c8,PRQ2606524,done,validated,47196.07,1,47196.07,1,47196.07,legacy_actual_outflow_sc_6d7a9da56ed849aba286f99b986fda87
6525,legacy_outflow_sc_18ec7a6f59564bd68577e1876ae91cc9,PRQ2606525,done,validated,91940.00,1,91940.00,1,91940.00,legacy_actual_outflow_sc_2e5f0bbf1f4b499cac571af2a0a43620
6526,legacy_outflow_sc_18efa82de27b4c9fbd5795caf14edbe7,PRQ2606526,done,validated,176979.37,1,176979.37,1,176979.37,legacy_actual_outflow_sc_274ef487db4a4e2c88dcc2c8b7f0ea90
6527,legacy_outflow_sc_18f324d3593e41c18cce4f652b390011,PRQ2606527,done,validated,42000.00,1,42000.00,1,42000.00,legacy_actual_outflow_sc_8f06c5a2e4784c42873d5a94922ca699
6528,legacy_outflow_sc_18f390ce62174e2a841c9fcfd20008f8,PRQ2606528,done,validated,17000.00,1,17000.00,1,17000.00,legacy_actual_outflow_sc_6c2c9853861949e0a63ea416e33664e2
6529,legacy_outflow_sc_18f70b5ad9494b20b95fabc64b7819fd,PRQ2606529,done,validated,26595.00,1,26595.00,1,26595.00,legacy_actual_outflow_sc_7359e8c0f836488ca24daed55473d177
6530,legacy_outflow_sc_18fb1d5b15574cfe8bbcc8e89025436d,PRQ2606530,done,validated,110000.00,1,110000.00,1,110000.00,legacy_actual_outflow_sc_9d3dbb9fb2b64bceb8e68c01814679c3
6531,legacy_outflow_sc_18fccb5f578c40dfb6f618a0fd510e9c,PRQ2606531,done,validated,40000.00,1,40000.00,1,40000.00,legacy_actual_outflow_sc_3edbcdc9f73c494983d34f6e517bddb2
6532,legacy_outflow_sc_18fec919050541bd8c9fd9732a74c397,PRQ2606532,done,validated,100000.00,1,100000.00,1,100000.00,legacy_actual_outflow_sc_b519e5053e94430590e6e8e1f1d7682d
6533,legacy_outflow_sc_1900c4cf6d50422a9fc51b3200be92bf,PRQ2606533,done,validated,195000.00,1,195000.00,1,195000.00,legacy_actual_outflow_sc_0b5c4324aa6b4c82b757206e4db350f8
6534,legacy_outflow_sc_191294208adc44f8bc46369651a0ec51,PRQ2606534,done,validated,200000.00,1,200000.00,1,200000.00,legacy_actual_outflow_sc_d41ed3922ed14698b9cffe776aec6e4c
6535,legacy_outflow_sc_19131a1923a64d958bcb71708c305b97,PRQ2606535,done,validated,411573.11,1,411573.11,1,411573.11,legacy_actual_outflow_sc_97f9547ed67249488606e9d63dd06cb7
6536,legacy_outflow_sc_191a97a14a894345bb5d3fffbcf67de1,PRQ2606536,done,validated,90000.00,1,90000.00,1,90000.00,legacy_actual_outflow_sc_61d28cc44c464aea90cba0169ada8e91
6537,legacy_outflow_sc_19223d7670484bb5b65d9042758372e7,PRQ2606537,done,validated,480637.86,1,480637.86,1,480637.86,legacy_actual_outflow_sc_8fc9456422e54b2492a76cab7cf71955
6538,legacy_outflow_sc_19243af65b544727b761393980123878,PRQ2606538,done,validated,3100.00,1,3100.00,1,3100.00,legacy_actual_outflow_sc_be318c5fb7324bd9b3c1bb0892fe861b
6539,legacy_outflow_sc_1927e39c6b72400884b4dc0c5b1ef5ec,PRQ2606539,done,validated,100000.00,1,100000.00,1,100000.00,legacy_actual_outflow_sc_8610e406ef4441a7a4ba061032d38e4b
6540,legacy_outflow_sc_1928f9c6254643749eb6da613c4aa154,PRQ2606540,done,validated,291500.00,1,291500.00,1,291500.00,legacy_actual_outflow_sc_ba51d88cf81c450eb4a639bd15f0c48d
6541,legacy_outflow_sc_192cf88fcfbe417d894426b148876180,PRQ2606541,done,validated,92000.00,1,92000.00,1,92000.00,legacy_actual_outflow_sc_de78b7c4948641279bd04b25e05bbdf5
6542,legacy_outflow_sc_192ffd5bffbf41afa14969027d45c07f,PRQ2606542,done,validated,1525731.49,1,1525731.49,1,1525731.49,legacy_actual_outflow_sc_d09b83174eab4a7f97de703fd67a98a4
6543,legacy_outflow_sc_19373f8777e54a5fba1a8f67661697d3,PRQ2606543,done,validated,5100.00,1,5100.00,1,5100.00,legacy_actual_outflow_sc_bb88275f3b0d46bba0c4317a12b15508
6544,legacy_outflow_sc_1940c4e9172146c88a471941dcd8ae25,PRQ2606544,done,validated,6503.15,1,6503.15,1,6503.15,legacy_actual_outflow_sc_87749dad4c9e431caa1902376d7d14a5
6545,legacy_outflow_sc_1942587342964eddba819e387fa52fb9,PRQ2606545,done,validated,34482.00,1,34482.00,1,34482.00,legacy_actual_outflow_sc_fffb3ee7beae4d83806a98107271535b
6546,legacy_outflow_sc_19428829a0b148a2920bd7ff503756d7,PRQ2606546,done,validated,5544.00,1,5544.00,1,5544.00,legacy_actual_outflow_sc_88e512a5ebc54e7ba03ef9cb2e433804
6547,legacy_outflow_sc_19445ef767fa40308775b3576f470cb6,PRQ2606547,done,validated,17260.94,1,17260.94,1,17260.94,legacy_actual_outflow_sc_ed9aa6e3fdd04e0b87ced30fc54d639f
6548,legacy_outflow_sc_194b5576c1f84b40b6d1b364ad1895d3,PRQ2606548,done,validated,70460.00,1,70460.00,1,70460.00,legacy_actual_outflow_sc_9564cf7b0d014c77b316ef2a7598f38b
6549,legacy_outflow_sc_194ee6a571da4dbfac0c7887d76dddce,PRQ2606549,done,validated,45059.62,1,45059.62,1,45059.62,legacy_actual_outflow_sc_bd2c0e3d68544024b52927107dd31bdf
6550,legacy_outflow_sc_19560076386247ac88b9f8510dea4ef5,PRQ2606550,done,validated,54919.48,1,54919.48,1,54919.48,legacy_actual_outflow_sc_ecc56e703ade4850ab8687c88ed51fce
6551,legacy_outflow_sc_195c09b33e6744a0ad7815dbd9824826,PRQ2606551,done,validated,30000.00,1,30000.00,1,30000.00,legacy_actual_outflow_sc_47eafe841014493a82d0cd5e5a2244f7
6552,legacy_outflow_sc_195db83d2d0c42be819bd36b76071a96,PRQ2606552,done,validated,73996.00,1,73996.00,1,73996.00,legacy_actual_outflow_sc_64449919ec234b7a93fdb236d15f9d45
6553,legacy_outflow_sc_195dbe8f7b9a418596365f47028925c2,PRQ2606553,done,validated,6500.00,1,6500.00,1,6500.00,legacy_actual_outflow_sc_37d7fd903e144cd9bf7f09fb69aef765
6554,legacy_outflow_sc_196b3a7e46654bacb9d9b946958d7b1b,PRQ2606554,done,validated,61674.00,1,61674.00,1,61674.00,legacy_actual_outflow_sc_da3e733605ac491e8d44774b6cacbc42
6555,legacy_outflow_sc_19761ac2f89e498b90b35c2dc2923c8c,PRQ2606555,done,validated,11118.00,1,11118.00,1,11118.00,legacy_actual_outflow_sc_1a9723c929034ad3ae9ec054415f2b23
6556,legacy_outflow_sc_19789d35c94348f68101435d3dd3191e,PRQ2606556,done,validated,39742.00,1,39742.00,1,39742.00,legacy_actual_outflow_sc_fe77bb1e05b6492491be328847993a6a
6557,legacy_outflow_sc_1982e87c64c3410aa80e68e6d4cbb0dc,PRQ2606557,done,validated,81965.00,1,81965.00,1,81965.00,legacy_actual_outflow_sc_8b283d748aae49c9a52fe1b6704cc083
6558,legacy_outflow_sc_198e2fcce26b4ad79bd26417f7d01371,PRQ2606558,done,validated,3360.00,1,3360.00,1,3360.00,legacy_actual_outflow_sc_7eab5ac2d9e8404eba046348b4e984da
6559,legacy_outflow_sc_1991e6064adb43aea21c1905a58eb0aa,PRQ2606559,done,validated,326400.00,1,326400.00,1,326400.00,legacy_actual_outflow_sc_e0f49a5eafbe4094b17b195d875d6875
6560,legacy_outflow_sc_199487dc7de940b5a6964ded8434550a,PRQ2606560,done,validated,40950.00,1,40950.00,1,40950.00,legacy_actual_outflow_sc_410d705c3a1c4434ae0d87c63a50ff25
6561,legacy_outflow_sc_199878349aaa4214b00fe780218c4d9d,PRQ2606561,done,validated,7348.00,1,7348.00,1,7348.00,legacy_actual_outflow_sc_ae7a95da82524000a3e1e5e5ba5c167a
