map_id,material_key,legacy_material_id,material_name,spec_model,uom_text,company_id,company_name,mapping_state,coverage_state,amount_total,line_rows,header_rows,proposed_action,target_catalog_id,target_catalog_name,apply_status
1289,e3805297513449cd9e2f966cc19751e2|钢管|SC40|米,e3805297513449cd9e2f966cc19751e2,钢管,SC40,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1250.0,1,1,create_catalog,6841771,钢管,created_catalog
1290,35029624b3c5483881d8415e6e3a05f7|单炒单温灶||台,35029624b3c5483881d8415e6e3a05f7,单炒单温灶,,台,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1200.0,1,1,create_catalog,6841772,单炒单温灶,created_catalog
1291,7ff37098f3f549bcb7e6853244fa93a8|工程用音箱线|2*1.5|米,7ff37098f3f549bcb7e6853244fa93a8,工程用音箱线,2*1.5,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1200.0,1,1,create_catalog,6841773,工程用音箱线,created_catalog
1292,1d10a77ec962499a92846f9a76339ebe|工程用音箱线|2*1.5|米,1d10a77ec962499a92846f9a76339ebe,工程用音箱线,2*1.5,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1200.0,1,1,create_catalog,6841773,工程用音箱线,linked_existing_by_business_key
1293,49fb710d657a4025b5e8719253d0f0d4|水平桥架|150*75|米,49fb710d657a4025b5e8719253d0f0d4,水平桥架,150*75,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1200.0,1,1,create_catalog,6841774,水平桥架,created_catalog
1294,fca27eef45af492aaaf882c5de42c963|电缆|3*35+1*16|米,fca27eef45af492aaaf882c5de42c963,电缆,3*35+1*16,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1200.0,1,1,create_catalog,6841775,电缆,created_catalog
1295,7fa94c7d3d224e89bfec3e5a2e312a19|配电箱|APdt|台,7fa94c7d3d224e89bfec3e5a2e312a19,配电箱,APdt,台,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1200.0,1,1,create_catalog,6841776,配电箱,created_catalog
1296,40256855ce5f4d4f8c4ed5213a25f801|钢丝筛网||平方米,40256855ce5f4d4f8c4ed5213a25f801,钢丝筛网,,平方米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1200.0,1,1,create_catalog,6841777,钢丝筛网,created_catalog
1297,103be0a60ae045c598125b1a3b3ad380|钢管|SC40|米,103be0a60ae045c598125b1a3b3ad380,钢管,SC40,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1200.0,1,1,create_catalog,6841771,钢管,linked_existing_by_business_key
1298,0ab8ec81e0774b65b7cab85bb14af41d|铝芯电缆|5*25|米,0ab8ec81e0774b65b7cab85bb14af41d,铝芯电缆,5*25,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1200.0,1,1,create_catalog,6841778,铝芯电缆,created_catalog
1299,a001ea73b0a3408c8faa24c3b0924b29|音箱线|安普 2*1.5音箱线|米,a001ea73b0a3408c8faa24c3b0924b29,音箱线,安普 2*1.5音箱线,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1200.0,1,1,create_catalog,6841779,音箱线,created_catalog
1300,a8516c960d7d47689517e679e91ac88d|热镀锌管|114|t,a8516c960d7d47689517e679e91ac88d,热镀锌管,114,t,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1191.0,1,1,create_catalog,6841780,热镀锌管,created_catalog
1301,8c0dbe3a32134c13b7f259800ef98a54|HOPE双壁波纹管|OD160|米,8c0dbe3a32134c13b7f259800ef98a54,HOPE双壁波纹管,OD160,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1186.74,1,1,create_catalog,6841781,HOPE双壁波纹管,created_catalog
1302,2f3bfbd1bd474ef5a411ef184e9eb215|配电箱|ALmw|台,2f3bfbd1bd474ef5a411ef184e9eb215,配电箱,ALmw,台,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1180.0,1,1,create_catalog,6841782,配电箱,created_catalog
1303,4c08ac27d28547c6856516867547dda3|镀锌角钢|50|支,4c08ac27d28547c6856516867547dda3,镀锌角钢,50,支,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1176.0,1,1,create_catalog,6841016,镀锌角钢,linked_existing_by_business_key
1304,fd04fab4e9f34d20b9a8508174625def|铜芯护导线|2*2.5|圈,fd04fab4e9f34d20b9a8508174625def,铜芯护导线,2*2.5,圈,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1170.0,1,1,create_catalog,6841783,铜芯护导线,created_catalog
1305,172a29a451a6432e819241ade371920f|钢板下料|Q235 3mm|kg,172a29a451a6432e819241ade371920f,钢板下料,Q235 3mm,kg,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1160.0,1,1,create_catalog,6841784,钢板下料,created_catalog
1306,28915b39c6934c8896725504c99f317a|绿色注塑线曲管|25|只,28915b39c6934c8896725504c99f317a,绿色注塑线曲管,25,只,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1157.9,1,1,create_catalog,6841785,绿色注塑线曲管,created_catalog
1307,f12c434908b64f0382c21fc825c6f330|石材加工费|单长磨1/2圆抛光定厚|米,f12c434908b64f0382c21fc825c6f330,石材加工费,单长磨1/2圆抛光定厚,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1155.8,2,1,create_catalog,6841786,石材加工费,created_catalog
1308,679073486a664811bbd95b2c7a199316|灰色片石石材|200-400mm|吨,679073486a664811bbd95b2c7a199316,灰色片石石材,200-400mm,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1155.0,1,1,create_catalog,6841787,灰色片石石材,created_catalog
1309,b93cb685a8c44b11a5cf095eb69db776|LED-T5|12w|PC,b93cb685a8c44b11a5cf095eb69db776,LED-T5,12w,PC,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1152.0,1,1,create_catalog,6841788,LED-T5,created_catalog
1310,341dfd4e0d7147c1a394834a34d010c5|不锈钢井盖井座|800*800|套,341dfd4e0d7147c1a394834a34d010c5,不锈钢井盖井座,800*800,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1146.24,1,1,create_catalog,6841186,不锈钢井盖井座,linked_existing_by_business_key
1311,4ed63ddc9efe4309b61a3e2dede31e0a|300*600换气扇||台,4ed63ddc9efe4309b61a3e2dede31e0a,300*600换气扇,,台,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1144.0,1,1,create_catalog,6841789,300*600换气扇,created_catalog
1312,24d637ac806941ed8c03946f09afabfc|大小头|110*75|只,24d637ac806941ed8c03946f09afabfc,大小头,110*75,只,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1137.5,1,1,create_catalog,6841790,大小头,created_catalog
1313,a18d985b041740649709dcecfa6ccdbd|电线电缆YJV|3*25+1*16|米,a18d985b041740649709dcecfa6ccdbd,电线电缆YJV,3*25+1*16,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1133.0,1,1,create_catalog,6841791,电线电缆YJV,created_catalog
1314,2aa6f135d4854b6da7d1f6c1b8b23556|集中电源集中控制型消防应急照明灯具|JF-ZFJCE5W-7111Y|只,2aa6f135d4854b6da7d1f6c1b8b23556,集中电源集中控制型消防应急照明灯具,JF-ZFJCE5W-7111Y,只,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1131.0,1,1,create_catalog,6841792,集中电源集中控制型消防应急照明灯具,created_catalog
1315,44d87d413d1a4384b039fb2c5a463b30|HOPE双壁波纹管（国标）|600|米,44d87d413d1a4384b039fb2c5a463b30,HOPE双壁波纹管（国标）,600,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1129.08,1,1,create_catalog,6841793,HOPE双壁波纹管（国标）,created_catalog
1316,09827efd3ba34fd2811d48174d88152b|标准牌|1500*510*10MM|套,09827efd3ba34fd2811d48174d88152b,标准牌,1500*510*10MM,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1127.5,1,1,create_catalog,6841794,标准牌,created_catalog
1317,fa3f1691c0c84ddda5ee36b02fa3d715|PE100级给水管|63*1.6MPa|米,fa3f1691c0c84ddda5ee36b02fa3d715,PE100级给水管,63*1.6MPa,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1125.0,1,1,create_catalog,6841795,PE100级给水管,created_catalog
1318,72057b110e9547438aadff0f22803b54|PVC管材|PVC 管材管件辅助材料|套,72057b110e9547438aadff0f22803b54,PVC管材,PVC 管材管件辅助材料,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1119.0,1,1,create_catalog,6841796,PVC管材,created_catalog
1319,286977bc330e4ba288ada59a1e94e062|PVC管材管件辅助材料|16-20|批,286977bc330e4ba288ada59a1e94e062,PVC管材管件辅助材料,16-20,批,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1119.0,1,1,create_catalog,6841797,PVC管材管件辅助材料,created_catalog
1320,1f0a86aba78f4f1d88cd2222a3acfb26|PVC管材管件辅助材料|16-20|套,1f0a86aba78f4f1d88cd2222a3acfb26,PVC管材管件辅助材料,16-20,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1118.7,1,1,create_catalog,6841798,PVC管材管件辅助材料,created_catalog
1321,31678|PVC线管|Φ32|米,31678,PVC线管,Φ32,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1111.5,1,1,create_catalog,6841799,PVC线管,created_catalog
1322,99ce2782bf944aedb4c4820dcec43f61|电气配线|BVV-3*2.5|米,99ce2782bf944aedb4c4820dcec43f61,电气配线,BVV-3*2.5,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1111.0,1,1,create_catalog,6841800,电气配线,created_catalog
1323,39d6f4c460944aacbf6815dd842797d9|单通工作台||张,39d6f4c460944aacbf6815dd842797d9,单通工作台,,张,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1100.0,1,1,create_catalog,6841801,单通工作台,created_catalog
1324,d6db442ad27440b7a31c1d82cc550526|配电箱|CL-APE|台,d6db442ad27440b7a31c1d82cc550526,配电箱,CL-APE,台,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1100.0,1,1,create_catalog,6841802,配电箱,created_catalog
1325,d252a0851bbc4162960da0f4722445fd|无线传屏器|HT002|台,d252a0851bbc4162960da0f4722445fd,无线传屏器,HT002,台,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1098.0,1,1,create_catalog,6841803,无线传屏器,created_catalog
1326,605a4c8113234f20aae8241b79601ba4|闸阀|DN150|只,605a4c8113234f20aae8241b79601ba4,闸阀,DN150,只,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1090.0,1,1,create_catalog,6841804,闸阀,created_catalog
1327,1f26e72fe31c4b578fadff50f46010ef|小便隔断||套,1f26e72fe31c4b578fadff50f46010ef,小便隔断,,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1080.0,1,1,create_catalog,6841805,小便隔断,created_catalog
1328,d5bd1ea65084447799c8cfbd9a138053|排水管|110*2.8|根,d5bd1ea65084447799c8cfbd9a138053,排水管,110*2.8,根,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1050.0,1,1,create_catalog,6841806,排水管,created_catalog
1329,ca81310b9d82447588d6b32681450b30|配电箱|PT-ALExk|台,ca81310b9d82447588d6b32681450b30,配电箱,PT-ALExk,台,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1050.0,1,1,create_catalog,6841807,配电箱,created_catalog
1330,80cc748a03cf43968f437f6aafa5413c|钢板|250*120*12|块,80cc748a03cf43968f437f6aafa5413c,钢板,250*120*12,块,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1040.0,1,1,create_catalog,6841808,钢板,created_catalog
1331,2b3186be92a341e1986c335264001c83|高分子井盖|700*700*35|套,2b3186be92a341e1986c335264001c83,高分子井盖,700*700*35,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1040.0,1,1,create_catalog,6841809,高分子井盖,created_catalog
1332,066c1fb181f7411e9ed546dab36881fb|茶几|1200*600|个,066c1fb181f7411e9ed546dab36881fb,茶几,1200*600,个,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1038.0,1,1,create_catalog,6841810,茶几,created_catalog
1333,31919|电缆|YJV3*4|米,31919,电缆,YJV3*4,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,1000.0,1,1,create_catalog,6841811,电缆,created_catalog
1334,24ea6d70f3ba444b93c70b0d7a5042fb|讲桌|标准|张,24ea6d70f3ba444b93c70b0d7a5042fb,讲桌,标准,张,1,四川保盛建设集团有限公司,confirmed,catalog_missing,999.0,1,1,create_catalog,6841812,讲桌,created_catalog
1335,35751805c5ad49db9ac626e12763d641|前锋电热水器|WB6021-K202|台,35751805c5ad49db9ac626e12763d641,前锋电热水器,WB6021-K202,台,1,四川保盛建设集团有限公司,confirmed,catalog_missing,998.0,1,1,create_catalog,6841813,前锋电热水器,created_catalog
1336,f6ea75e2827a4c879db6ee5b127b99c6|标准牌|1*0.6|套,f6ea75e2827a4c879db6ee5b127b99c6,标准牌,1*0.6,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,995.0,1,1,create_catalog,6841814,标准牌,created_catalog
1337,af9d57bce227446eaed1ac7efe8cae6d|电线电缆|KVV22 5*2.5|m,af9d57bce227446eaed1ac7efe8cae6d,电线电缆,KVV22 5*2.5,m,1,四川保盛建设集团有限公司,confirmed,catalog_missing,985.0,1,1,create_catalog,6841815,电线电缆,created_catalog
1338,ab13b3bdfcd9488882869d34c492104d|端头|R160*2.5|个,ab13b3bdfcd9488882869d34c492104d,端头,R160*2.5,个,1,四川保盛建设集团有限公司,confirmed,catalog_missing,980.0,1,1,create_catalog,6841816,端头,created_catalog
1339,52c230ec447943c1a387468b6f533ce2|PVC管|75直接|件,52c230ec447943c1a387468b6f533ce2,PVC管,75直接,件,1,四川保盛建设集团有限公司,confirmed,catalog_missing,975.0,1,1,create_catalog,6841817,PVC管,created_catalog
1340,08e54e55bfa64f0b92fc07df6b01a453|挤塑板|2公分|张,08e54e55bfa64f0b92fc07df6b01a453,挤塑板,2公分,张,1,四川保盛建设集团有限公司,confirmed,catalog_missing,960.0,1,1,create_catalog,6841818,挤塑板,created_catalog
1341,17fa58b361e94bf5930381aec3f7f95a|螺纹钢|6|支,17fa58b361e94bf5930381aec3f7f95a,螺纹钢,6,支,1,四川保盛建设集团有限公司,confirmed,catalog_missing,960.0,1,1,create_catalog,6841819,螺纹钢,created_catalog
1342,78fe6a1623174e65bcd849864f0227b0|闸阀|DN100|只,78fe6a1623174e65bcd849864f0227b0,闸阀,DN100,只,1,四川保盛建设集团有限公司,confirmed,catalog_missing,960.0,1,1,create_catalog,6841820,闸阀,created_catalog
1343,99cf2d9d5ac34c328236c2ef54bc2bc0|控制电缆|KVV22 5*2.5|米,99cf2d9d5ac34c328236c2ef54bc2bc0,控制电缆,KVV22 5*2.5,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,957.1,1,1,create_catalog,6841821,控制电缆,created_catalog
1344,c6732b91f7d747718dd402e695927118|耐震压力表|YN-100|只,c6732b91f7d747718dd402e695927118,耐震压力表,YN-100,只,1,四川保盛建设集团有限公司,confirmed,catalog_missing,950.0,1,1,create_catalog,6841822,耐震压力表,created_catalog
1345,cefbb35bf7414e7ab42fd3ae4c53600f|钢木质防火门|FM乙|㎡,cefbb35bf7414e7ab42fd3ae4c53600f,钢木质防火门,FM乙,㎡,1,四川保盛建设集团有限公司,confirmed,catalog_missing,947.1,1,1,create_catalog,6841823,钢木质防火门,created_catalog
1346,de0f407de69744f4a9b230f31be23b9e|CPVC电力管|110*4|米,de0f407de69744f4a9b230f31be23b9e,CPVC电力管,110*4,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,945.0,1,1,create_catalog,6841824,CPVC电力管,created_catalog
1347,224fb0d466fc4e4189a3e9c196aac0ab|双炒灶||台,224fb0d466fc4e4189a3e9c196aac0ab,双炒灶,,台,1,四川保盛建设集团有限公司,confirmed,catalog_missing,945.0,1,1,create_catalog,6841825,双炒灶,created_catalog
1348,368f75155dce4a9daab1aeb6347d9582|墙砖|600*300|片,368f75155dce4a9daab1aeb6347d9582,墙砖,600*300,片,1,四川保盛建设集团有限公司,confirmed,catalog_missing,945.0,1,1,create_catalog,6841826,墙砖,created_catalog
1349,7f7ae28683a248c799b48bacd8d7406d|高拍仪||台,7f7ae28683a248c799b48bacd8d7406d,高拍仪,,台,1,四川保盛建设集团有限公司,confirmed,catalog_missing,944.0,1,1,create_catalog,6841827,高拍仪,created_catalog
1350,64d01e74fc014cb6b3fddd903e0da15a|不锈钢井盖|1100*700|套,64d01e74fc014cb6b3fddd903e0da15a,不锈钢井盖,1100*700,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,942.0,1,1,create_catalog,6841828,不锈钢井盖,created_catalog
1351,3b746ef2f86045fdbb3a04055ee6037c|庭院灯|3.5M|套,3b746ef2f86045fdbb3a04055ee6037c,庭院灯,3.5M,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,939.0,1,1,create_catalog,6841829,庭院灯,created_catalog
1352,62ad3246bcfa4836ba25c7966324166b|通体瓷砖|400*800|片,62ad3246bcfa4836ba25c7966324166b,通体瓷砖,400*800,片,1,四川保盛建设集团有限公司,confirmed,catalog_missing,930.0,1,1,create_catalog,6841830,通体瓷砖,created_catalog
1353,ea7e36908f5c404189a675eade1154dc|波纹管|50|米,ea7e36908f5c404189a675eade1154dc,波纹管,50,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,920.0,1,1,create_catalog,6841831,波纹管,created_catalog
1354,4df7bb692ddc47be94d8c116ed32fe25|劈开砖石材|240*60*10|平方米,4df7bb692ddc47be94d8c116ed32fe25,劈开砖石材,240*60*10,平方米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,913.5,1,1,create_catalog,6841832,劈开砖石材,created_catalog
1355,72bc8f5ec41d4091a8448213dee3b062|防滑地砖|300*300|片,72bc8f5ec41d4091a8448213dee3b062,防滑地砖,300*300,片,1,四川保盛建设集团有限公司,confirmed,catalog_missing,912.0,1,1,create_catalog,6841833,防滑地砖,created_catalog
1356,0f9617ddaf1140599cc6a2110184bf70|绿色HI-PPR给水管s3.2|32*4.4(3m)|米,0f9617ddaf1140599cc6a2110184bf70,绿色HI-PPR给水管s3.2,32*4.4(3m),米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,907.2,1,1,create_catalog,6841834,绿色HI-PPR给水管s3.2,created_catalog
1357,3aa8eb4e83534eda9c91e134b751a113|JS水泥基防水涂料|18kg/桶|桶,3aa8eb4e83534eda9c91e134b751a113,JS水泥基防水涂料,18kg/桶,桶,1,四川保盛建设集团有限公司,confirmed,catalog_missing,900.0,1,1,create_catalog,6841835,JS水泥基防水涂料,created_catalog
1358,74312d6fc8fa46819ec1c75a06339591|角钢|50*50*3mm|支,74312d6fc8fa46819ec1c75a06339591,角钢,50*50*3mm,支,1,四川保盛建设集团有限公司,confirmed,catalog_missing,900.0,1,1,create_catalog,6841836,角钢,created_catalog
1359,bf034a1a6b9342c38166535129ca97c4|铭牌|800*400*20MM|只,bf034a1a6b9342c38166535129ca97c4,铭牌,800*400*20MM,只,1,四川保盛建设集团有限公司,confirmed,catalog_missing,900.0,1,1,create_catalog,6841837,铭牌,created_catalog
1360,73e3b25bff2b497f801de467b0bce418|负责人文件柜|490*400*2000|组,73e3b25bff2b497f801de467b0bce418,负责人文件柜,490*400*2000,组,1,四川保盛建设集团有限公司,confirmed,catalog_missing,899.0,1,1,create_catalog,6841838,负责人文件柜,created_catalog
1361,230e5408dfb6456b9deb58fd3ca9b34a|微型消防站||套,230e5408dfb6456b9deb58fd3ca9b34a,微型消防站,,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,890.0,1,1,create_catalog,6841839,微型消防站,created_catalog
1362,36ad4b6164be49fca0affa83f68918dd|仿芝麻黑烧面盲点砖|300*300*20|㎡,36ad4b6164be49fca0affa83f68918dd,仿芝麻黑烧面盲点砖,300*300*20,㎡,1,四川保盛建设集团有限公司,confirmed,catalog_missing,882.0,2,2,create_catalog,6841840,仿芝麻黑烧面盲点砖,created_catalog
1363,7684abe646f94067a36e6abc7c87324a|喷头带座||套,7684abe646f94067a36e6abc7c87324a,喷头带座,,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,880.0,1,1,create_catalog,6841841,喷头带座,created_catalog
1364,dea44b3a1107442bb682517c45a53c29|碳素波纹管|100|圈,dea44b3a1107442bb682517c45a53c29,碳素波纹管,100,圈,1,四川保盛建设集团有限公司,confirmed,catalog_missing,880.0,1,1,create_catalog,6841842,碳素波纹管,created_catalog
1365,823f0c12bfd944c59b7732209c310bed|茶几|600*600|个,823f0c12bfd944c59b7732209c310bed,茶几,600*600,个,1,四川保盛建设集团有限公司,confirmed,catalog_missing,880.0,1,1,create_catalog,6841843,茶几,created_catalog
