external_id,name,company_type,is_company,vat,phone,email,legacy_partner_id,legacy_partner_source,legacy_partner_name,legacy_credit_code,legacy_tax_no,legacy_source_evidence,source_bucket,requested_partner_ref
legacy_partner_sc_FA3A3C7F73DE468A98C17681A11A8C39,德阳市人力资源和社会保障局,company,1,,,,FA3A3C7F73DE468A98C17681A11A8C39,cooperat_company,德阳市人力资源和社会保障局,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_FA3A3C7F73DE468A98C17681A11A8C39
legacy_partner_sc_FB0C0B02ED3B492988EB41D0106474DD,德阳第五医院股份有限公司,company,1,,,,FB0C0B02ED3B492988EB41D0106474DD,cooperat_company,德阳第五医院股份有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_FB0C0B02ED3B492988EB41D0106474DD
legacy_partner_sc_FDDE1826C41E4D8E95814E3EE331E7B1,中江县御河中学校,company,1,,,,FDDE1826C41E4D8E95814E3EE331E7B1,cooperat_company,中江县御河中学校,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_FDDE1826C41E4D8E95814E3EE331E7B1
legacy_partner_sc_FEE1881A1743436B918A83DAFA07F39B,汉源县文化体育和旅游局,company,1,,,,FEE1881A1743436B918A83DAFA07F39B,cooperat_company,汉源县文化体育和旅游局,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_FEE1881A1743436B918A83DAFA07F39B
legacy_partner_sc_FF1FB27380DB4791B057B918A2AB1133,德阳方兴建设有限责任公司,company,1,,,,FF1FB27380DB4791B057B918A2AB1133,cooperat_company,德阳方兴建设有限责任公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_FF1FB27380DB4791B057B918A2AB1133
legacy_partner_sc_FFA32CA80E7941AC9513D523836F956B,国网四川省电力公司德阳供电公司,company,1,,,,FFA32CA80E7941AC9513D523836F956B,cooperat_company,国网四川省电力公司德阳供电公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_FFA32CA80E7941AC9513D523836F956B
legacy_partner_sc_a27b0327b8684c778fdf91c57cee12b3,四川国正建设管理有限公司,company,1,,,,a27b0327b8684c778fdf91c57cee12b3,cooperat_company,四川国正建设管理有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_a27b0327b8684c778fdf91c57cee12b3
legacy_partner_sc_a29b73db6fb640618befff9cd5ff3f63,甘肃龙江电力有限责任公司,company,1,,,,a29b73db6fb640618befff9cd5ff3f63,cooperat_company,甘肃龙江电力有限责任公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_a29b73db6fb640618befff9cd5ff3f63
legacy_partner_sc_a2bc26cfe66f4af3926cc4dc9eb1e714,重庆机场集团有限公司,company,1,,,,a2bc26cfe66f4af3926cc4dc9eb1e714,cooperat_company,重庆机场集团有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_a2bc26cfe66f4af3926cc4dc9eb1e714
legacy_partner_sc_a314a1b7f80149deaccbde95f9d02937,四川纹江致远建筑开发工程有限公司,company,1,,,,a314a1b7f80149deaccbde95f9d02937,cooperat_company,四川纹江致远建筑开发工程有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_a314a1b7f80149deaccbde95f9d02937
legacy_partner_sc_a767ba7cc38b44ce9ae63685c3ce9123,伟宸建设集团有限公司,company,1,,,,a767ba7cc38b44ce9ae63685c3ce9123,cooperat_company,伟宸建设集团有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_a767ba7cc38b44ce9ae63685c3ce9123
legacy_partner_sc_a8fc65544b87438aa5ed08c85eb571cd,绵阳皓华光电科技有限公司,company,1,,,,a8fc65544b87438aa5ed08c85eb571cd,cooperat_company,绵阳皓华光电科技有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_a8fc65544b87438aa5ed08c85eb571cd
legacy_partner_sc_af92191fafbb4a3db361973efd89ce1e,保利长大工程有限公司,company,1,,,,af92191fafbb4a3db361973efd89ce1e,cooperat_company,保利长大工程有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_af92191fafbb4a3db361973efd89ce1e
