project_id,legacy_project_id,project_code,project_name,old_funding_enabled,contract_count,contract_amount_final_sum,contract_amount_total_sum,active_baseline_count,active_baseline_total,planned_action
451,918683f439b8487cadb404658ab90785,PRJ260451,"{""en_US"": ""中国移动四川公司市州分公司2025年—2028年管理用房及生产枢纽楼公共区域零星维修项目的标包7 泸州""}",True,1,3694753.38,3694753.38,1,3694753.38,skip_existing_active_baseline
452,92308c59fc714d39a2d5cc45e483c1f0,PRJ260452,"{""en_US"": ""铜梁区太平镇团碾村十七组（CU69）公路工程""}",True,7,2494450.61,2494450.61,1,2494450.61,skip_existing_active_baseline
454,93eb0c58a37649418efd2b28f0757c80,PRJ260454,"{""en_US"": ""长安汽车全球培训中心改造工程施工服务""}",True,1,106275.0,106275.0,1,106275.0,skip_existing_active_baseline
455,93f06cd7b4224d759b02bd71317c00d9,PRJ260455,"{""en_US"": ""2025年中石化西南石油工程公司钻前辅助工程劳务项目（1-8标段）""}",True,97,64174526.2,64174526.2,1,64174526.2,skip_existing_active_baseline
456,94c6a77e5b8e4eaea55e16a4ee4bb604,PRJ260456,"{""en_US"": ""峨边彝族自治县人工智能实践基地建设项目""}",True,6,4376625.87,4376625.87,1,4376625.87,skip_existing_active_baseline
457,94e3c6b241b94290aee703a35bacf5cd,PRJ260457,"{""en_US"": ""荣昌区仁义中学校舍建设项目""}",True,75,35736788.1,35736788.1,1,35736788.1,skip_existing_active_baseline
458,94e5c244917144bdbfcbe8bb2e1d45ec,PRJ260458,"{""en_US"": ""伽师县工业园区空气源供热建设项目（二次）""}",True,12,19496134.27,19496134.27,1,19496134.27,skip_existing_active_baseline
459,95046cba907f454e912ac49de532fcc7,PRJ260459,"{""en_US"": ""德阳校区日常维修服务""}",True,6,1316552.84,1316552.84,1,1316552.84,skip_existing_active_baseline
460,952e810223ff4a18aac271de72d232af,PRJ260460,"{""en_US"": ""国网新疆喀什岳普湖县供电公司城区供电所项目""}",True,23,4050056.55,4050056.55,1,4050056.55,skip_existing_active_baseline
461,95e6ded075be48a9950e0e9f5411ac30,PRJ260461,"{""en_US"": ""银鑫·五洲广场A地块漏水维修工程""}",True,2,147883.31,147883.31,1,147883.31,skip_existing_active_baseline
462,9679632240d74ff9bd55e0c7b26a0d07,PRJ260462,"{""en_US"": ""德阳市龙泉山北路（泾河路-青衣江路）更换井座盖""}",True,1,51121.0,51121.0,1,51121.0,skip_existing_active_baseline
463,96af7424fa7747b48aae24ab669caa3e,PRJ260463,"{""en_US"": ""旌兴·和悦雲岸1#-11#楼项目公区精装修工程专业分包""}",True,1,8920194.38,8920194.38,1,8920194.38,skip_existing_active_baseline
464,973001fda0d442faa9516db4ace99a73,PRJ260464,"{""en_US"": ""玛瑙村易地扶贫搬迁堡坎及边坡支护工程""}",True,4,2691128.5,2691128.5,1,2691128.5,skip_existing_active_baseline
465,975c978ebf34482ab92912e0e4825d58,PRJ260465,"{""en_US"": ""阳市罗江区秀水河2020年水毁修复工程（劳务）一标段项目、二标段""}",True,1,1425502.0,1425502.0,1,1425502.0,skip_existing_active_baseline
466,976f7632cefe4535a53f8a239d5fb1c2,PRJ260466,"{""en_US"": ""东林智慧学校停车场工程建设项目""}",True,21,10966854.7,10966854.7,1,10966854.7,skip_existing_active_baseline
467,98af7d7c7a6247bfa410c4e081af4469,PRJ260467,"{""en_US"": ""四川广元昭化中国食品产业发展重点园区（工业园区泉坝台阶地）项目场平、道路工程施工""}",True,1,21345782.54,21345782.54,1,21345782.54,skip_existing_active_baseline
468,99859d05ebee43d98f4b947a62aaccab,PRJ260468,"{""en_US"": ""中核城建德阿项目(EPC)工程27#地块钢结构厂房屋面光伏安装施工专业分包""}",True,5,719732.34,719732.34,1,719732.34,skip_existing_active_baseline
469,9997cf42719c4991a9ef015c49e0a94c,PRJ260469,"{""en_US"": ""绵竹应急周转房项目3#点位""}",True,1,425100.0,425100.0,1,425100.0,skip_existing_active_baseline
470,9999948fd712497985312d9b63a718fb,PRJ260470,"{""en_US"": ""两路市政环卫所-渝北区2022年元旦春节街景灯饰建设工程项目""}",True,8,7986460.32,7986460.32,1,7986460.32,skip_existing_active_baseline
471,99d71acc6c124557921fbd34cd845492,PRJ260471,"{""en_US"": ""罗江区城镇污水垃圾治理-城区垃圾中转站改造项目""}",True,6,1740404.86,1740404.86,1,1740404.86,skip_existing_active_baseline
473,9b2699105e5a437d96e46f1be52c66a6,PRJ260473,"{""en_US"": ""喀什地区塔什库尔干县曲什曼检查站至垃圾处理厂道路路灯采购项目（二次）""}",True,2,5629111.62,5629111.62,1,5629111.62,skip_existing_active_baseline
474,9b42b1d50b224729a824ee78afa7387e,PRJ260474,"{""en_US"": ""德阳市委党校整体迁建工程区域工程-给排水专业分包(第二次)""}",True,7,7276199.01,7276199.01,1,7276199.01,skip_existing_active_baseline
475,9b66381d3eab487fa180887ba7ee343c,PRJ260475,"{""en_US"": ""自贡航空产业园航空大道南延线二标段（K1+860-K2+670）土石方工程设备租赁""}",True,3,3977600.0,3977600.0,1,3977600.0,skip_existing_active_baseline
476,9b7a50ed79df43dcb4bc61cc23f1c62f,PRJ260476,"{""en_US"": ""青衣江路、泰山路等市政道路维修整治工程""}",True,11,10769859.29,10769859.29,1,10769859.29,skip_existing_active_baseline
477,9bd11b5b52694523b3eecb0ccf6c3c04,PRJ260477,"{""en_US"": ""重庆轨道交通15号线一期土建工程01标金童路站2B出入口 DN500 给水管道迁改工程""}",True,3,671365.03,671365.03,1,671365.03,skip_existing_active_baseline
479,9c9b148d8642412bbc5bb655d73ede29,PRJ260479,"{""en_US"": ""中国移动四川公司省本部2021-2023年管理用房及生产枢纽楼公共区域零星维修项目（补采）""}",True,16,9779490.87,9779490.87,1,9779490.87,skip_existing_active_baseline
480,9d60cf8cfdb546b5a01189c5c9128748,PRJ260480,"{""en_US"": ""西藏军区工程建设项目临时器材库和装备库建设项目（2302项目）""}",True,28,25104652.65,25104652.65,1,25104652.65,skip_existing_active_baseline
481,9ebba094a48443a39dd7e1421da8dfbb,PRJ260481,"{""en_US"": ""刘伟零星工程项目""}",True,139,2570989.49,2570989.49,1,2570989.49,skip_existing_active_baseline
483,9f0ba65501144ebc97ad9ca1812c6f5d,PRJ260483,"{""en_US"": ""旌阳区涪江苑小区等2个城镇老旧小区改造及配套基础设施改造项目（孝感街道二期）-涪江苑小区周边道路改造""}",True,15,1814713.09,1814713.09,1,1814713.09,skip_existing_active_baseline
485,9f9532c518f646cc8f518111de5c4505,PRJ260485,"{""en_US"": ""喀什某单位锅炉房锅炉扩容改造项目""}",True,3,2653566.6,2653566.6,1,2653566.6,skip_existing_active_baseline
486,a066ecd41c8a4c52b51338d3c00115e1,PRJ260486,"{""en_US"": ""德阳智茂润亚电子科技有限公司3C配件及终端制造项目厂房装修工程""}",True,8,4825898.88,4825898.88,1,4825898.88,skip_existing_active_baseline
487,a0d056eb1a064f0cbb2cf26b4eb30fcf,PRJ260487,"{""en_US"": ""德新镇绿化及风貌改造工程""}",True,1,927808.0,927808.0,1,927808.0,skip_existing_active_baseline
488,a169409a19654f2080b224b3cf9a2d66,PRJ260488,"{""en_US"": ""安州高新区数字经济产业园基础设施补短板项目--地块二专业分包招标""}",True,30,17082688.28,17082688.28,1,17082688.28,skip_existing_active_baseline
490,a1c8757811764320a6915a1df6d7846b,PRJ260490,"{""en_US"": ""剑阁县盐店镇莲石笋村居民改造项目七标段""}",True,1,97971.0,97971.0,1,97971.0,skip_existing_active_baseline
492,a1df3e6b2cbe4363b1f33cb30b679822,PRJ260492,"{""en_US"": ""绵阳市安州区村容村貌环境改造提升项目——黄土镇江池村道路工程项目""}",True,17,13177252.52,13177252.52,1,13177252.52,skip_existing_active_baseline
493,a1e8265ed4924aa793e4e304ede160dd,PRJ260493,"{""en_US"": ""国网德阳供电公司综合中心建设场地平整工程""}",True,1,206119.0,206119.0,1,206119.0,skip_existing_active_baseline
494,a2188cd16afa4137a6672d5b21995152,PRJ260494,"{""en_US"": ""环壁南路（中山大道至蒋家河段）DN600管给水工程""}",True,4,4948514.99,4948514.99,1,4948514.99,skip_existing_active_baseline
495,a23dd17f3b044c6e922cddbecbae097e,PRJ260495,"{""en_US"": ""细磨车间、碳酸锂车间防水补漏项目工程""}",True,3,680977.17,680977.17,1,680977.17,skip_existing_active_baseline
496,a26cdf3caf4d4040809169e35af677b7,PRJ260496,"{""en_US"": ""工程部油料化工组后油库油罐防腐层检修合同""}",True,1,76300.0,76300.0,1,76300.0,skip_existing_active_baseline
497,a276363513d1424da525b3a0069cad76,PRJ260497,"{""en_US"": ""青衣江小学东侧绿化带整治""}",True,1,147150.0,147150.0,1,147150.0,skip_existing_active_baseline
498,a27fc25d859f4e8c89c1de148f879008,PRJ260498,"{""en_US"": ""西藏华泰龙矿业开发有限公司接地环网安装工程""}",True,6,5111548.06,5111548.06,1,5111548.06,skip_existing_active_baseline
499,a2ed40b404af4ce0b9256320d9d0ea9c,PRJ260499,"{""en_US"": ""白马关镇接引村“三格式+人工湿地”集中式生活污水处理设施项目""}",True,2,1547483.94,1547483.94,1,1547483.94,skip_existing_active_baseline
500,a302d9524c1c476b9467347fd2366c29,PRJ260500,"{""en_US"": ""德阳文德湖屿树花园项目一期一批次项目""}",True,2,1313024.19,1313024.19,1,1313024.19,skip_existing_active_baseline
501,a31f60322d4549d08c02b28c71911eaf,PRJ260501,"{""en_US"": ""九寨沟县假日阳光建设项目（酒店标段）勘察-设计-施工总承包（EPC）项目""}",True,5,1183653.48,1183653.48,1,1183653.48,skip_existing_active_baseline
502,a3f1efed66944330a8825ac889c5cb86,PRJ260502,"{""en_US"": ""中国航发公司郝小成零星工程""}",True,26,4224163.84,4224163.84,1,4224163.84,skip_existing_active_baseline
503,a41a50af79294ecb925b470611f7ffbd,PRJ260503,"{""en_US"": ""伽师县综合物流园建设项目-新建10KV配电工程""}",True,7,8065595.88,8065595.88,1,8065595.88,skip_existing_active_baseline
504,a47049a94e0f4b61b0d7bf3e26dc1bf5,PRJ260504,"{""en_US"": ""中国移动四川公司雅安分公司2021-2022年渠道维修采购项目框架协议""}",True,2,1841576.9,1841576.9,1,1841576.9,skip_existing_active_baseline
505,a4c3b0033e8a41e68da82541dd2ba833,PRJ260505,"{""en_US"": ""建筑工程实训管改造提升采购项目""}",True,7,2440292.19,2440292.19,1,2440292.19,skip_existing_active_baseline
507,a57caf01d54f4466a15c975d806f6d43,PRJ260507,"{""en_US"": ""青海盐湖工业股份有限公司钾肥分公司2020年冬季维保项目加工一车间局部地面硬化项目区域四、区域五地坪修复工程 标段一""}",True,8,4574893.0,4574893.0,1,4574893.0,skip_existing_active_baseline
508,a5c3158b49694b9b80cc642bde276b66,PRJ260508,"{""en_US"": ""汉源县生态农副产品产业园区基础配套设施建设项目-孵化园一标段""}",True,1,30245.72,30245.72,1,30245.72,skip_existing_active_baseline
509,a5d250ac5bbf451a9793ba879c02cfe4,PRJ260509,"{""en_US"": ""中国移动四川公司眉山分公司2020-2022年渠道维修采购项目框架协议""}",True,15,4935619.12,4935619.12,1,4935619.12,skip_existing_active_baseline
510,a649f6ec842b490fa661f7f985335fef,PRJ260510,"{""en_US"": ""滨河路加油站室外污水管网修建项目""}",True,1,17440.0,17440.0,1,17440.0,skip_existing_active_baseline
511,a6c5c648fc4c4a32b2affa2b7bcd40ff,PRJ260511,"{""en_US"": ""德阳市罗江区万安南塔社区多功能运动场建设项目""}",True,11,1826234.18,1826234.18,1,1826234.18,skip_existing_active_baseline
512,a74d16f8345a4e29a837fb2ea222deea,PRJ260512,"{""en_US"": ""广清城际轨道交通项目（花都段）安置区工程（狮岭镇军田安置区一期工程）项目（市政道路）工程""}",True,13,12263477.28,12263477.28,1,12263477.28,skip_existing_active_baseline
513,a7f1cabfc69e4b0e9a8f93a295c8ee03,PRJ260513,"{""en_US"": ""中建四局-刘兴宇项目""}",True,5,18293795.26,18293795.26,1,18293795.26,skip_existing_active_baseline
517,aa1718235eda4e43a6bc5e018bac9aac,PRJ260517,"{""en_US"": ""喀什地区某医院综合内科楼消防设施改造工程""}",True,3,2283053.48,2283053.48,1,2283053.48,skip_existing_active_baseline
518,ab320098414a44169a230f356a43a778,PRJ260518,"{""en_US"": ""2023年德阳经开区保障性安居工程城镇老旧小区主体改造项目劳务分包第十二标段""}",True,31,13415518.64,13415518.64,1,13415518.64,skip_existing_active_baseline
519,ab4b61f019744a5bae5f5ee00538f82b,PRJ260519,"{""en_US"": ""重庆市城投路桥管理有限公司2022年日常维护（竞标12）项目""}",True,1,144640.0,144640.0,1,144640.0,skip_existing_active_baseline
520,ab85a39f56c54484bb2c8097a4a55b36,PRJ260520,"{""en_US"": ""平武古城敬老院维修改造项目""}",True,1,675909.0,675909.0,1,675909.0,skip_existing_active_baseline
523,abee105af4f140e9a3596ff620d771d5,PRJ260523,"{""en_US"": ""界石围栏采购项目""}",True,5,280369.68,280369.68,1,280369.68,skip_existing_active_baseline
524,ad19ad5cd2244aa4830302b0c8a545b8,PRJ260524,"{""en_US"": ""罗江区集中办公区食堂项目""}",True,1,3270.0,3270.0,1,3270.0,skip_existing_active_baseline
525,ad21c497c9cd46f29dcf11deb58d2e0b,PRJ260525,"{""en_US"": ""旌南大厦12楼办公场所装修项目""}",True,21,4275144.69,4275144.69,1,4275144.69,skip_existing_active_baseline
526,ad660cc6918646d8a94fe5ff0f0fccc5,PRJ260526,"{""en_US"": ""德阳市旌阳区医养结合中心及精神病院区建设项目国防电缆通信线路迁改工程""}",True,2,355344.19,355344.19,1,355344.19,skip_existing_active_baseline
527,ad7fbdddb4114548a9b6e547bba0821d,PRJ260527,"{""en_US"": ""违法建（构）筑物拆除工程施工协议""}",True,1,0.01,0.01,1,0.01,skip_existing_active_baseline
530,ade530f935bc4134a288b363dddb4b49,PRJ260530,"{""en_US"": ""国网新疆喀什供电公司110kV一明线接地网大修等2项工程""}",True,2,294661.57,294661.57,1,294661.57,skip_existing_active_baseline
531,ae12c308edb84f0aad945e6a9017eb35,PRJ260531,"{""en_US"": ""乐山嘉洋科技发展有限公司车间净化装修工程""}",True,10,13244376.03,13244376.03,1,13244376.03,skip_existing_active_baseline
532,aec263c51c77406b9e1cbdae1cde27eb,PRJ260532,"{""en_US"": ""德阳文德湖屿树花园项目总承包工程大区土方开挖分包合同""}",True,3,3024171.86,3024171.86,1,3024171.86,skip_existing_active_baseline
534,b011d38f5f2a43d6acfe6cb196f70d8f,PRJ260534,"{""en_US"": ""中江县“8.16”渠道水毁修复工程""}",True,5,1894578.62,1894578.62,1,1894578.62,skip_existing_active_baseline
535,b024fdce92fc4c7d9a196718ad0734a8,PRJ260535,"{""en_US"": ""德阳站综合交通枢纽改造项目桥梁地下室主体结构工程""}",True,1,278069.73,278069.73,1,278069.73,skip_existing_active_baseline
538,b04092bf64244df4ba3e3d8888115d68,PRJ260538,"{""en_US"": ""中国移动四川公司德阳分公司2021-2022年渠道维修采购项目框架协议""}",True,10,4714080.25,4714080.25,1,4714080.25,skip_existing_active_baseline
539,b155837db59c42d9a3eccff2df5bfad8,PRJ260539,"{""en_US"": ""黄猫垭园区建设工程劳务分包""}",True,1,4635650.1,4635650.1,1,4635650.1,skip_existing_active_baseline
540,b17db7c3d7814760a0b0710bf88bef0d,PRJ260540,"{""en_US"": ""树木移栽合同""}",True,1,17440.0,17440.0,1,17440.0,skip_existing_active_baseline
543,b30548069e964194aca239afd9b34d82,PRJ260543,"{""en_US"": ""中国移动四川分公司南充片区2018-2020年渠道零星维修项目（标包9）""}",True,3,2004271.89,2004271.89,1,2004271.89,skip_existing_active_baseline
544,b3f527d6f80c45498a54241c44fee03b,PRJ260544,"{""en_US"": ""罗江区2020年暴雨洪灾水毁修复9个工程施工分包单位及单价补充协议书""}",True,2,311740.01,311740.01,1,311740.01,skip_existing_active_baseline
546,b4d056223bda427d8dff39113334ef37,PRJ260546,"{""en_US"": ""【广清城际轨道交通项目（花都段）安置区工程（狮岭镇前进安置区）一期施工总承包】项目【市政道路】工程专业分包""}",True,43,33188363.23,33188363.23,1,33188363.23,skip_existing_active_baseline
547,b5ee8bfd20284bcd84383b0764db24fb,PRJ260547,"{""en_US"": ""理塘碧桂园项目""}",True,1,4730201.06,4730201.06,1,4730201.06,skip_existing_active_baseline
548,b653753feab74ec1baf2be1b531a5d99,PRJ260548,"{""en_US"": ""成都（北部商城）西部国际家电交易中心1#楼及地下室""}",True,4,2748043.4,2748043.4,1,2748043.4,skip_existing_active_baseline
550,b69a287978ee4573b1b21768e3868581,PRJ260550,"{""en_US"": ""德阳市旌阳区中医院门诊综合大楼项目及住院综合大楼项目""}",True,1,15445.3,15445.3,1,15445.3,skip_existing_active_baseline
552,b79f8cb44d6045c1869f6bb575b5e77e,PRJ260552,"{""en_US"": ""绵阳市安州区人民检察院智慧检察系统Ⅴ期办案工作区土建项目""}",True,4,549847.36,549847.36,1,549847.36,skip_existing_active_baseline
554,b7f07bc4b72c4cd29b5d1b445b499386,PRJ260554,"{""en_US"": ""工程学院零星项目""}",True,154,15691568.57,15691568.57,1,15691568.57,skip_existing_active_baseline
555,b98aa16d7a9d42e3a7eb8dbbe2907651,PRJ260555,"{""en_US"": ""德阳市绵远河西岸生态整治工程（青衣江路-牡丹江路）""}",True,1,3488.0,3488.0,1,3488.0,skip_existing_active_baseline
556,b9f1ea27e66c41fba95cb7573c425073,PRJ260556,"{""en_US"": ""重庆市璧山区璧泉街道老旧小区改造配套基础设施（南关社区）（第二次）""}",True,6,4826613.07,4826613.07,1,4826613.07,skip_existing_active_baseline
557,baeda23eedeb4f788ea28c0d60af1904,PRJ260557,"{""en_US"": ""西藏军区工程建设项目临时器材库和装备库建设项目（2302项目）""}",True,1,12306674.56,12306674.56,1,12306674.56,skip_existing_active_baseline
558,bb0ccbdd806d4c49b287d32ffb70ebff,PRJ260558,"{""en_US"": ""城南壹号·熙悦府（一期）专业分包包2安装工程""}",True,28,22647050.35,22647050.35,1,22647050.35,skip_existing_active_baseline
559,bb463f5786a54cbeb158e5a7972e53af,PRJ260559,"{""en_US"": ""拉萨市柳梧新区污水分流部分区域改造""}",True,4,979719.05,979719.05,1,979719.05,skip_existing_active_baseline
560,bb479eae09634eca926443b260524e78,PRJ260560,"{""en_US"": ""重庆丰都龙城华府（三期）二组团10#、11#住宅屋顶分布式光伏项目""}",True,2,172002.0,172002.0,1,172002.0,skip_existing_active_baseline
561,bb522fee21af41b384c8fc7647fe63f3,PRJ260561,"{""en_US"": ""合格土销售项目""}",True,14,6869090.33,6869090.33,1,6869090.33,skip_existing_active_baseline
562,bb77cc54c910443da84b9a2c7d6f10f3,PRJ260562,"{""en_US"": ""天元街道产业园区配套道路建设项目""}",True,19,6047069.2,6047069.2,1,6047069.2,skip_existing_active_baseline
563,bbe61b7f1a754c2a9998c3cec3e80260,PRJ260563,"{""en_US"": ""巴楚县中心敬老院消防改造提升建设项目""}",True,3,1426075.74,1426075.74,1,1426075.74,skip_existing_active_baseline
564,bbea9e93630f48eea51296e418ad83b7,PRJ260564,"{""en_US"": ""射洪县仁和中学校教学用房及相关附属设施建设项目""}",True,2,2501863.88,2501863.88,1,2501863.88,skip_existing_active_baseline
565,bc8a3285e9af4dcda5895313440be16a,PRJ260565,"{""en_US"": ""九寨沟县漳扎镇小学校等灾后重建项目部-九寨沟干部职工周转房""}",True,14,15515309.62,15515309.62,1,15515309.62,skip_existing_active_baseline
567,bd0099f172af405e8eb98f712df92127,PRJ260567,"{""en_US"": ""1851-20项目消防联调联试及通风系统安装工程""}",True,1,3569154.93,3569154.93,1,3569154.93,skip_existing_active_baseline
569,bdaa2a6cd8fc429b89053c278f6ed3b6,PRJ260569,"{""en_US"": ""53019工程、3644-3、4、3617工程（2022.01.17）""}",True,1,4361956.55,4361956.55,1,4361956.55,skip_existing_active_baseline
570,bdcac58b05554a5c98e5d6afeb3f7f9f,PRJ260570,"{""en_US"": ""旌阳区保密局办公室改造""}",True,1,35118.71,35118.71,1,35118.71,skip_existing_active_baseline
571,bde18269fcd04d00910a9b456d0a4813,PRJ260571,"{""en_US"": ""南川区第三中学扩建工程""}",True,48,28549451.84,28549451.84,1,28549451.84,skip_existing_active_baseline
572,be3f89e0cb294643bdbc6f62c5a242c2,PRJ260572,"{""en_US"": ""2021年柳梧新区雨污水管网及防洪渠维保服务采购项目一标段""}",True,2,3044938.11,3044938.11,1,3044938.11,skip_existing_active_baseline
573,bedcf08fe3a040b6a2123a148f45dd5c,PRJ260573,"{""en_US"": ""川北幼儿师范高等专科学校三期工程-室外附属一批次工程""}",True,2,3002162.1,3002162.1,1,3002162.1,skip_existing_active_baseline
574,beea539bc3a94a7d8d2c4852c1f08c25,PRJ260574,"{""en_US"": ""黄许镇绵远河袁家大桥建设项目农房拆迁安置 基础设施配套项目一村道、排水沟、管网建设项目""}",True,3,357035.55,357035.55,1,357035.55,skip_existing_active_baseline
575,bfa15c3cc6544332a4573e54f79a5b98,PRJ260575,"{""en_US"": ""越西县普雄镇消防站建设项目""}",True,14,5476398.44,5476398.44,1,5476398.44,skip_existing_active_baseline
576,bfd2012972084181b83a6f7e885ada70,PRJ260576,"{""en_US"": ""柳梧新区地下雨污水管网（部分路段）改造项目""}",True,1,3266292.42,3266292.42,1,3266292.42,skip_existing_active_baseline
577,c0751730f07349fb9d2b573a765484eb,PRJ260577,"{""en_US"": ""鸿图府项目第一期建筑安装工程""}",True,147,893397994.43,893397994.43,1,893397994.43,skip_existing_active_baseline
578,c0fec62dffee4c0cbcf8eaab7e4a5477,PRJ260578,"{""en_US"": ""【广清城际轨道交通项目（花都段）安置区工程 （狮岭镇军田安置区一期工程）施工总承包】项目 【挡土墙】工程专业分包合同""}",True,2,2230075.32,2230075.32,1,2230075.32,skip_existing_active_baseline
579,c14136ad1c52463bbde74fe5f3498398,PRJ260579,"{""en_US"": ""瑜园小区配套基础设施及环境改造工程""}",True,61,32835152.76,32835152.76,1,32835152.76,skip_existing_active_baseline
581,c1ffdc83503e4cce9d2801316060bed7,PRJ260581,"{""en_US"": ""重庆轨道交通15号线一期土建工程03标绣湖路DN400给水管道迁改工程""}",True,4,2324717.08,2324717.08,1,2324717.08,skip_existing_active_baseline
582,c217fd220f2e4caa882c878faab9ab1d,PRJ260582,"{""en_US"": ""环壁南路至环湖北路（青白江河）DN800管安装工程""}",True,1,3151995.51,3151995.51,1,3151995.51,skip_existing_active_baseline
583,c2924b9b428d4542a346a60c82b82231,PRJ260583,"{""en_US"": ""马尔康市卓克基水厂挡墙恢复工程""}",True,1,109000.0,109000.0,1,109000.0,skip_existing_active_baseline
584,c2a0156bc72d457da0145ca8241ea734,PRJ260584,"{""en_US"": ""重庆市璧山区璧泉街道老旧小区改造项目（天门社区）""}",True,10,14078768.55,14078768.55,1,14078768.55,skip_existing_active_baseline
585,c2ee2572f2e64330acc9922be5d292e6,PRJ260585,"{""en_US"": ""刘兴宇项目""}",True,1,1469622.91,1469622.91,1,1469622.91,skip_existing_active_baseline
587,c42de1a899dd4c6cb44252bd70299691,PRJ260587,"{""en_US"": ""旌阳区德新镇国家农业产业强镇建设二期稻谷产地初加工提升项目""}",True,2,2322007.12,2322007.12,1,2322007.12,skip_existing_active_baseline
588,c46a561b9aa24ebfb3f0dd11e4b14280,PRJ260588,"{""en_US"": ""中国移动四川分公司成都分公司2021-2025年管理用房及生产枢纽楼办公区域维修服务项目-通服""}",True,11,3105381.58,3105381.58,1,3105381.58,skip_existing_active_baseline
589,c482406a0a254922800ed08a40707fc5,PRJ260589,"{""en_US"": ""棉县高层安置小区消防系统维修项目（向阳小区）消防专业分包""}",True,1,353160.0,353160.0,1,353160.0,skip_existing_active_baseline
591,c4fa49e392464a0b811c60e8a1e13eef,PRJ260591,"{""en_US"": ""66号楼整修项目""}",True,4,1403165.85,1403165.85,1,1403165.85,skip_existing_active_baseline
592,c4fd674a84cc4c2bbeae55d8207443ce,PRJ260592,"{""en_US"": ""堆龙德庆区乃琼亲子公园建设项目""}",True,13,24165520.0,24165520.0,1,24165520.0,skip_existing_active_baseline
593,c52d2b1e41f747bbb8231326c8d2d344,PRJ260593,"{""en_US"": ""奇峰镇共和村蔬菜产业园提升项目""}",True,12,990480.15,990480.15,1,990480.15,skip_existing_active_baseline
595,c5d91c8c77db49e3b66db0ac88d0d643,PRJ260595,"{""en_US"": ""合川高新区南溪组团用地整治项目""}",True,4,5848536.28,5848536.28,1,5848536.28,skip_existing_active_baseline
596,c7f4ba7e38cf4b29b239a9b5ddd0ff94,PRJ260596,"{""en_US"": ""罗江翰林豪锦苑一期工程""}",True,5,53263454.0,53263454.0,1,53263454.0,skip_existing_active_baseline
597,c845a86e0fed40a6afd947f09580664f,PRJ260597,"{""en_US"": ""渝北区东风水库防汛公路硬化扶助工程""}",True,6,1014612.08,1014612.08,1,1014612.08,skip_existing_active_baseline
600,ca9894f65c5e4b3cac86e93d68fadc29,PRJ260600,"{""en_US"": ""中国移动四川公司绵阳分公司2021-2022年渠道维修采购项目框架协议""}",True,7,6922614.43,6922614.43,1,6922614.43,skip_existing_active_baseline
601,ca9cc3a115d44c1faf31b0ae8d8c16dc,PRJ260601,"{""en_US"": ""垫江县城区污水处理厂提标改造项目（中水管网建设工程A段）--玉鼎桥至明月大道段（第二次）""}",True,1,1390277.11,1390277.11,1,1390277.11,skip_existing_active_baseline
602,cad02e2bd4444edead1b36635639cf2d,PRJ260602,"{""en_US"": ""巴中恩阳临港产业园建设项目一制造业组团项目润禾改造工程1-5号楼防水保温工程""}",True,12,6539170.1,6539170.1,1,6539170.1,skip_existing_active_baseline
603,cbfd01c8330749afb93f66ff9951df78,PRJ260603,"{""en_US"": ""四川建筑职业技术学院德阳校区学生公寓粉刷维修项目""}",True,1,795445.64,795445.64,1,795445.64,skip_existing_active_baseline
605,cc493dcfaf6b488492e6566f21b42af0,PRJ260605,"{""en_US"": ""C地块非机动车停车场修建工程""}",True,6,242604.21,242604.21,1,242604.21,skip_existing_active_baseline
606,ccbab4088228455ba6ac3375b1d2482d,PRJ260606,"{""en_US"": ""信息中心图书馆安全整治及服务能力提升项目""}",True,1,3491052.0,3491052.0,1,3491052.0,skip_existing_active_baseline
607,cce3135c7a5347cd9733a853b942a3fc,PRJ260607,"{""en_US"": ""C4-3-1、C4-3-2等3宗地块整治工程水泥稳定碎石层铺筑""}",True,2,3223108.0,3223108.0,1,3223108.0,skip_existing_active_baseline
608,cd4ddecc90324b76b303a4e4cbbb9e5b,PRJ260608,"{""en_US"": ""国家水土保持重点项目中江县2019年冯店小流域水土流失综合治理项目""}",True,6,5819027.41,5819027.41,1,5819027.41,skip_existing_active_baseline
609,cd883a71c893424fbe432603091e451d,PRJ260609,"{""en_US"": ""澜公馆景观工程""}",True,28,10175267.35,10175267.35,1,10175267.35,skip_existing_active_baseline
610,ce271702026b42be8f214613a471690e,PRJ260610,"{""en_US"": ""眉山天府新区老场镇雨污分流改造工程（钢铁片区）管网检测""}",True,4,3090992.0,3090992.0,1,3090992.0,skip_existing_active_baseline
611,ce39775b7f8e42c7bc487ff69c4acc98,PRJ260611,"{""en_US"": ""阆中水城项目唐家山片区一期酒店热水及地暖改造工程""}",True,6,801892.68,801892.68,1,801892.68,skip_existing_active_baseline
613,ce7c47d08d88409da91cd433099d5cee,PRJ260613,"{""en_US"": ""四川现代农业工程职业学院一期工程（10#教学楼、培训中心）""}",True,39,51570487.44,51570487.44,1,51570487.44,skip_existing_active_baseline
614,cf1710ce2cc140c2b0710924a59a216b,PRJ260614,"{""en_US"": ""喀什地区英吉沙县2022年停车场建设项目工程总承包""}",True,51,46911402.38,46911402.38,1,46911402.38,skip_existing_active_baseline
