external_id,legacy_payment_request_id,name,ledger_amount,actual_outflow_count,actual_outflow_amount,sample_downstream_external_ids,target_state,target_validation_status,business_fact
legacy_outflow_sc_0d9d31f0ec9f49a5aafa3212cefce839,5993,PRQ2605993,6165.04,1,6165.04,legacy_actual_outflow_sc_126b2790abce4db49d76697dcb4c3940,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0d9f2016d44d4b138fecaa8bd5a78747,5994,PRQ2605994,50000.00,1,50000.00,legacy_actual_outflow_sc_55c70f91de0f4b0582fbbed9be8a9a6e,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0d9f99e0ceab4fa4a2bd77f78a4e5b3b,5995,PRQ2605995,299295.00,1,299295.00,legacy_actual_outflow_sc_d8e12db2d69447ae95a33734497ad5f7,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0da1766a511d469e990cef6dd7739fa6,5996,PRQ2605996,173944.00,1,173944.00,legacy_actual_outflow_sc_75952875590448438fba95269d1b98bd,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0da1cc2b304740329b62ed501888869d,5997,PRQ2605997,50000.00,1,50000.00,legacy_actual_outflow_sc_ab52a536acb8439e84597ebea681be05,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0db0d11f41364e2eb7fd80f86dbfa702,5998,PRQ2605998,23576.61,1,23576.61,legacy_actual_outflow_sc_c9d01a0583704352b97e469be3d1cc60,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0db698f420624d9197fb0efdd01d8f91,5999,PRQ2605999,393960.00,1,393960.00,legacy_actual_outflow_sc_49dc3179c4d64a7c9d6c249d502eb242,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0dba13278ccd4be48c5ed41c21421d3c,6000,PRQ2606000,1000000.00,1,1000000.00,legacy_actual_outflow_sc_08df7954099e40f183b9859a4d755c2f,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0dc6c34fc6e045188165ec8b219e853c,6001,PRQ2606001,50000.00,1,50000.00,legacy_actual_outflow_sc_aef7cfd57413428780bc775965db200d,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0ddf34bf50424334be868b8b42ce2c55,6002,PRQ2606002,217327.60,1,217327.60,legacy_actual_outflow_sc_d043be59f1b1495787a259ebabbc448d,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0de35477e1f64d82ad1afb381ff06e91,6003,PRQ2606003,2700.00,1,2700.00,legacy_actual_outflow_sc_1495ad739543445383ee9e64b055253b,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0de78150227e43f7bc401c4fd4c00aae,6004,PRQ2606004,8120.28,1,8120.28,legacy_actual_outflow_sc_e37233062eac4412ade2e38b30c33b99,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0de856accb274fe492c36b0d42fd9285,6005,PRQ2606005,20000.00,1,20000.00,legacy_actual_outflow_sc_a3b8767eafc44242986976214ae2c6b7,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0df750f218794e1d9f2f95f8a32666fe,6006,PRQ2606006,30000.00,1,30000.00,legacy_actual_outflow_sc_43a87a6e30894a3990b58bbc9fdbfc4c,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0df7a8fcb3ae41f5ad8ad49ad2a80bf4,6007,PRQ2606007,76000.00,1,76000.00,legacy_actual_outflow_sc_d9282f653ef84cc395e1693606418847,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0df8da2ea3ca4b129d7e77eb3ef0f71d,6008,PRQ2606008,51000.00,1,51000.00,legacy_actual_outflow_sc_fe567754977541f391db4de67994cfc7,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0df9c3497bee4a09b566f5e132126247,6009,PRQ2606009,502025.26,1,502025.26,legacy_actual_outflow_sc_daa44bc64d024df79c1d1ee9d918c931,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0dfc594953e2464a88202b7be3cce28a,6010,PRQ2606010,17009.63,1,17009.63,legacy_actual_outflow_sc_f48dd6d2cd8e4c60a34561179f246a92,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0e01b5ea752448359c31f3b59d3f4506,6011,PRQ2606011,9896.25,1,9896.25,legacy_actual_outflow_sc_5785e9534fd44329956ac246fb930b96,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0e044073e20940b19825ce20769d86ad,6012,PRQ2606012,25236.00,1,25236.00,legacy_actual_outflow_sc_7c3d93ef88064dadb9840a2f130abb88,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0e0a7abd6f6f4f30b87461721c7c631f,6013,PRQ2606013,20000.00,1,20000.00,legacy_actual_outflow_sc_67b7103cf10c4c5b8aa9f0a414e5d974,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0e0ddf8a9ed94e2ea0e542d84e0ff9c4,6014,PRQ2606014,147610.00,1,147610.00,legacy_actual_outflow_sc_2e0ef97b6b464673bcee662b0a2fdb57,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0e16a5bd601a46e29607714d932f9378,6015,PRQ2606015,130000.00,1,130000.00,legacy_actual_outflow_sc_47db3fba873243bab8ff9c5028070014,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0e1a556a31a34cd6bc18127f20f5012c,6016,PRQ2606016,504.00,1,504.00,legacy_actual_outflow_sc_126eb94dc7cb44249092c53b3e87292f,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0e22a5d9972d498c9ade779d31c6d4c3,6017,PRQ2606017,31057.07,1,31057.07,legacy_actual_outflow_sc_a317de67869946eb9c15009cb1d42a38,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0e382ed980c64fd3b75718513736c08a,6018,PRQ2606018,985838.00,1,985838.00,legacy_actual_outflow_sc_c024f5ea9f934d9ba5e6bf4f723d38d1,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0e578b1ff7e54454a00cb5f93006df2a,6019,PRQ2606019,158160.00,1,158160.00,legacy_actual_outflow_sc_2b7002119ab3455190b153f246a01e49,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0e611a5cc52949af8890dbee264c6d73,6020,PRQ2606020,41250.00,1,41250.00,legacy_actual_outflow_sc_15ed50df3c2e43528857df107d7f69fd,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0e6a53e873114b7c8de34489cc324b99,6021,PRQ2606021,148183.45,1,148183.45,legacy_actual_outflow_sc_91c05f3d2fc04b9e9ea7a56816945c19,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0e6f27172cda4c1c94cb9ff4c1f937ca,6022,PRQ2606022,83778.69,1,83778.69,legacy_actual_outflow_sc_8addcb0a9b2f4053ac2c385b4103b700,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0e7251738d254f348d0d8a1594e1326d,6023,PRQ2606023,89880.00,1,89880.00,legacy_actual_outflow_sc_20b6ba0eb00a4134b4b548a60b786fe8,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0e75704bc46143a1ae6e166144bd7650,6024,PRQ2606024,25964.72,1,25964.72,legacy_actual_outflow_sc_61a6bc2527ba422daeea8f7128e93724,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0e76b3dd6261429e886e3951958c0456,6025,PRQ2606025,129568.00,1,129568.00,legacy_actual_outflow_sc_222ec17a888c4d30986a36a252b81e4a,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0e78dbbf306e4d068c5a47dc7726dff7,6026,PRQ2606026,100000.00,1,100000.00,legacy_actual_outflow_sc_f674237fc0b14c20b7ea83b512a4e9af,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0e7b681a56cf4029b962d2bcf57f27fe,6027,PRQ2606027,41300.00,1,41300.00,legacy_actual_outflow_sc_861df1c1506b44d2bf6b00056e7db2ab,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0e7ce9db8c37476cb988f450878ffe7d,6028,PRQ2606028,170200.00,1,170200.00,legacy_actual_outflow_sc_1d4e72597ee14204ac9fabe966df16d0,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0e7e2a0b3ae64faca0f5091db1944f8a,6029,PRQ2606029,81554.00,1,81554.00,legacy_actual_outflow_sc_3c4ec3c49d5c46c3bc9cacb6e8514073,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0e82fc368c1d4dfaa602b077b780ad69,6030,PRQ2606030,22500.00,1,22500.00,legacy_actual_outflow_sc_2fecae4ddf3b494d956e405a84d858ce,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0e83140fd74040d7b090ac8be4ac67b2,6031,PRQ2606031,21000.00,1,21000.00,legacy_actual_outflow_sc_e974d9ee879441f68ca3db5bc3ec7af6,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0e8e522948be4aaa8622d41ff6aad923,6032,PRQ2606032,10000.00,1,10000.00,legacy_actual_outflow_sc_55c912094a474e3e8ce90634422c6ab2,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0e8eb24fdd9a4b82bdb7616d42be5891,6033,PRQ2606033,12000.00,1,12000.00,legacy_actual_outflow_sc_c07f04bf88734283b0cab3b6b1f9c068,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0e94e22ab9fe47d0b4306cacc1e198b5,6034,PRQ2606034,192000.00,1,192000.00,legacy_actual_outflow_sc_23fe2f7d54f04609a8b1817425ca8a57,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0e9522748b504d3c875b76087ef847a6,6035,PRQ2606035,90000.00,1,90000.00,legacy_actual_outflow_sc_989b9c525fee4f609e87c3e6854f3250,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0e9c074ccfb0441aaf205d8af1121a4e,6036,PRQ2606036,30000.00,1,30000.00,legacy_actual_outflow_sc_92785e857aa549248a54d1b3ba4462b3,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0ea1cb6546dd4d49b360d013e869dcca,6037,PRQ2606037,32282.00,1,32282.00,legacy_actual_outflow_sc_c5cc3c9182b6476e85a9c46d2cad2d2b,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0ea4443f36f44ea49e290b06ebd14981,6038,PRQ2606038,3494.49,1,3494.49,legacy_actual_outflow_sc_98529323bd704d5b8d177c7fdab560d1,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0ea5b60d239b45cda9626bae15fb1087,6039,PRQ2606039,249296.00,1,249296.00,legacy_actual_outflow_sc_20f59fae5b014e9cac7461c4ff1b4a76,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0eac9bbab3df4757a35b293f0a5ce19c,6040,PRQ2606040,16200.00,1,16200.00,legacy_actual_outflow_sc_2a99235808d640ff930c231143522b69,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0eb48829a2034ae68adbef7311157b76,6041,PRQ2606041,162576.00,1,162576.00,legacy_actual_outflow_sc_5717177178994e38bfbef63eb2f99785,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0eb669974bbf4ce89fa743d334370f6f,6042,PRQ2606042,3473191.49,1,3473191.49,legacy_actual_outflow_sc_8238c6d626df45709279333a0cfc9329,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0eba63f5795a4fc3aec54678bdf7f1ea,6043,PRQ2606043,100500.00,1,100500.00,legacy_actual_outflow_sc_2c4058c8dbb44b75b07d6ce99f0a56b5,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0ebfd22c40164dd7921bf54d9819f23c,6044,PRQ2606044,34000.00,1,34000.00,legacy_actual_outflow_sc_78c780cc8c6b4435bce833f9b7735a6e,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0ec16f36ef67434191b75e115649d088,6045,PRQ2606045,242000.00,1,242000.00,legacy_actual_outflow_sc_fde2036d97494affab73ecb1a0f5363c,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0ec27257babd42ab9c1d0cdcafb6b5e0,6046,PRQ2606046,52500.00,1,52500.00,legacy_actual_outflow_sc_1b431b63685c45c888488aef022c1aae,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0ec5a215033e46c9b5fc65002b3640bb,6047,PRQ2606047,10000.00,1,10000.00,legacy_actual_outflow_sc_7a367a17a31e42bda46f8ea07dea592b,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0ece17f460bc4d5ca0ef596e7fa01ce4,6048,PRQ2606048,21278.60,1,21278.60,legacy_actual_outflow_sc_33c5a9b1684441ceafa7789c3b22c9c8,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0ed3ec7e142d42bdbc2a6d3fae90f7bc,6049,PRQ2606049,49824.80,1,49824.80,legacy_actual_outflow_sc_4edd6510431d4d058fc6de2b71fd2a0d,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0ed46bb5c9ed4976b4fb763b63ae46a0,6050,PRQ2606050,241830.00,1,241830.00,legacy_actual_outflow_sc_ca5e860fc9c94ce88658ee2378f17341,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0ed6532d02e0433380bdbeeb13c22e4b,6051,PRQ2606051,1000.00,1,1000.00,legacy_actual_outflow_sc_614c86545ee14b0bac81bb27d628b705,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0ee138ab97f248ca8286f442a58b77e2,6052,PRQ2606052,8300.00,1,8300.00,legacy_actual_outflow_sc_55664fb5e039467985a49cfa530171bf,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0ee7823a54724f9cbf4c46f0e45d36c4,6053,PRQ2606053,66949.00,1,66949.00,legacy_actual_outflow_sc_b5f06abe63c54bd786d99a3f4037774c,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0ee9442268d54a67bba9329e2ae369ff,6054,PRQ2606054,64140.00,1,64140.00,legacy_actual_outflow_sc_06903179fb5c4eb0b02330b7459e6cef,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0eec17664f8f44ccb83bc8423f55982a,6055,PRQ2606055,2750.00,1,2750.00,legacy_actual_outflow_sc_3852a420c0a4494e94ed147c3fbcd107,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0eef7927c96344bcad92a1bd02c3dc74,6056,PRQ2606056,77339.51,1,77339.51,legacy_actual_outflow_sc_3d50564536a543dd8d0fe313e3505125,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0ef61819245a4e95be00ae6b12c63437,6057,PRQ2606057,270000.00,1,270000.00,legacy_actual_outflow_sc_4a8e66d095d04c538f6156e3274c19dd,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0ef67d6d653d4f039a03721c27824e21,6058,PRQ2606058,60000.00,1,60000.00,legacy_actual_outflow_sc_93770d11b842456da8fcc55bb0c60d25,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0ef7dfb5e95c4a45bb1bbe2d74e0fb7d,6059,PRQ2606059,16052.34,1,16052.34,legacy_actual_outflow_sc_72a19c9bff76436ba8e1768ec112a769,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0eff00d65bc347ebba40ca8e3c8ac62a,6060,PRQ2606060,66900.00,1,66900.00,legacy_actual_outflow_sc_742671f4b886477cb1ad8c6455d9f58b,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0f0551e1534149da996b4f547cb497db,6061,PRQ2606061,200000.00,1,200000.00,legacy_actual_outflow_sc_e09a3974411c44d1a912df6c2c817e63,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0f0f4d1cd83046b8af7a9d0b472d05c8,6062,PRQ2606062,200000.00,1,200000.00,legacy_actual_outflow_sc_964d18f340c4479e84b30d5710d1c027,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0f1e41359e07436b9e3a5e2ec34795ce,6063,PRQ2606063,80000.00,1,80000.00,legacy_actual_outflow_sc_d46b73619b2c4a568108667ee9ee7074,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0f1f09e1863043a9a88f5510b7bca0da,6064,PRQ2606064,45510.00,1,45510.00,legacy_actual_outflow_sc_36732e2ec47b446aae7b3cac8f5b66aa,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0f26bfaf286944e39ed6c41db5f28fdd,6065,PRQ2606065,100000.00,1,100000.00,legacy_actual_outflow_sc_92cbd30b2711486e82e3229d5e6de1c2,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0f2d7591f491491d9eb487b1c982634a,6066,PRQ2606066,21416.00,1,21416.00,legacy_actual_outflow_sc_10d59460e0f94e1eb7a036e7c11cb167,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0f3047f9770f49058603b87e7fd2ccbf,6067,PRQ2606067,13510.00,1,13510.00,legacy_actual_outflow_sc_d86dd10a3a9d4f8eb718447f8df2c7f3,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0f328e2be9c540198e81d590aa04a828,6068,PRQ2606068,68089.00,1,68089.00,legacy_actual_outflow_sc_1b852082a4de4b1fb38e1befa0197a4e,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0f333921065c4a62a7161a907221e5a3,6069,PRQ2606069,160000.00,1,160000.00,legacy_actual_outflow_sc_b1602e68d5794e9fa433a7387a6ab040,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0f366e6f06864976b52c84a96c58dbf7,6070,PRQ2606070,93048.49,1,93048.49,legacy_actual_outflow_sc_6dff49f8cbbe401f8f5640a79669369a,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0f37a88402a64862b454b38e974e6e06,6071,PRQ2606071,5000.00,1,5000.00,legacy_actual_outflow_sc_b165c85514a74b0da49a19cfa58b986d,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0f3b05674a3a47b8a8fbfa51ee27bdb4,6072,PRQ2606072,20910.00,1,20910.00,legacy_actual_outflow_sc_2a80a354a872426984409718b4304954,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0f403018c73a4a2a8800f3c51c797a96,6073,PRQ2606073,1050000.00,1,1050000.00,legacy_actual_outflow_sc_dc8b295b421f44d69330bf0b917d8411,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0f42725ec27e42fcbbf49400d5e9c93d,6074,PRQ2606074,82315.00,1,82315.00,legacy_actual_outflow_sc_2d38a400f61d4b26b6dbf72240ba31b3,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0f43e8571e694368ae1189f2eeb59d6e,6075,PRQ2606075,50000.00,1,50000.00,legacy_actual_outflow_sc_30ab2644f2a740beb2facfda2afedc79,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0f54ab802b4542df9e3bcc8d7afca49c,6076,PRQ2606076,18760.00,1,18760.00,legacy_actual_outflow_sc_9aec723ccf724be380c29874f10353a3,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0f598951faa84d36b65fcc45490bd7e2,6077,PRQ2606077,69215.00,1,69215.00,legacy_actual_outflow_sc_0c6ce25b35f7414ba1b8a763d794bdee,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0f5c5d01be444554a476aa192920f4b3,6078,PRQ2606078,32025.00,1,32025.00,legacy_actual_outflow_sc_e87d31504b7d4ff5be836d20915e100c,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0f5e56fcdee248c0ac7b817c3a56d2ae,6079,PRQ2606079,151000.00,1,151000.00,legacy_actual_outflow_sc_ae52b122ca684a6895e380b8e8f4017b,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0f62f19fbe3a4172b39e3821656abfad,6080,PRQ2606080,250000.00,1,250000.00,legacy_actual_outflow_sc_a661e1b966874e2fb8effb4da5561a5b,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0f686743a2b447b480743a0818012b12,6081,PRQ2606081,16000.00,1,16000.00,legacy_actual_outflow_sc_474044f453a9486da034daf88d6a2b52,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0f6997546b2742c681ed7761ded8aaf9,6082,PRQ2606082,22488.00,1,22488.00,legacy_actual_outflow_sc_59574053f5e8405ba90bc877ff074c52,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0f6f2ba97e7e49eb85f854581fed70c6,6083,PRQ2606083,151365.28,1,151365.28,legacy_actual_outflow_sc_feeae8d9ac254e3593f4641c7ffcd426,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0f77fe36b8a940de83ca9016d64b89dd,6084,PRQ2606084,3000.00,1,3000.00,legacy_actual_outflow_sc_6f3f7982fd1e496cbab0022d7fe3ae45,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0f7b99c91a44464a8816f5b74d08e4fe,6085,PRQ2606085,140000.00,1,140000.00,legacy_actual_outflow_sc_ed2a3c759e3b4aa39d000fdba00b6132,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0f7d8a21c3404771929a46fceb84be26,6086,PRQ2606086,75029.81,1,75029.81,legacy_actual_outflow_sc_27bd6614d7414149adccc4f78051646b,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0f86c340c1ea4d0a979f728f69a4a5e4,6087,PRQ2606087,17717.97,1,17717.97,legacy_actual_outflow_sc_2f3b53d601794cf59dcca94903e2dbf2,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0f897e46f1d24c87838ebfac0e63385c,6088,PRQ2606088,7.50,1,7.50,legacy_actual_outflow_sc_8714a66419234d90b7ce990a077595ca,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0f8c571ffb6d4456ae7d962a15959fa4,6089,PRQ2606089,50000.00,1,50000.00,legacy_actual_outflow_sc_d822bfcf49404e71acf892f0891dc106,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0f95a3a0832b4b20b2e6fd4c313fcdbe,6090,PRQ2606090,86647.00,1,86647.00,legacy_actual_outflow_sc_d38f4206a26e4708a0d05ba084899860,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0f96c1bbe3c6452fb9775655cea609d2,6091,PRQ2606091,150000.00,1,150000.00,legacy_actual_outflow_sc_368d43ec46234d4ea5a270640c0bd6c7,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_0fa9da455efa4237a80d16abe6f58831,6092,PRQ2606092,49999.00,1,49999.00,legacy_actual_outflow_sc_1a9d6d5ced9a423ba523918bf11d9755,done,validated,historical_paid_by_downstream_business_fact
