id,legacy_project_id,name,lifecycle_state,phase_key,sc_execution_state,stage_id,owner_id,location,boq_line_count,contract_count,request_count,ledger_count,receipt_count,expense_count,invoice_count,loan_count,fund_count
299,5d3979512ead4bd8a20d8053164a516a,"{""en_US"": ""富加镇河堰村、和桂村2017年易地扶贫搬迁基础设施建设项目""}",in_progress,execution,in_progress,6,,,0,0,1,0,1,0,2,0,0
300,5ddc008baa11420ebb0485734c073a75,"{""en_US"": ""中国电信泸州分公司2024-2026年房屋装修、维修服务项目""}",in_progress,execution,in_progress,6,,,0,0,3,1,0,0,0,0,0
301,5de86b43f29448b9822ccef8c2c5edc5,"{""en_US"": ""石柱县沿溪镇滨江社区居住环境改善工程""}",in_progress,execution,in_progress,6,,,0,49,197,81,10,3,12,0,0
302,5e286add68254849ab587a81f407f401,"{""en_US"": ""2021年德阳经开区旌东片区保障性安居工程城镇老旧小区改造一期土建、二期项目（四标段）""}",in_progress,execution,in_progress,6,,,0,19,107,49,3,2,18,1,0
303,5eddae1dfcf446fb963edf1fd3925db3,"{""en_US"": ""中国移动四川公司2018-2020年渠道零星维修项目""}",in_progress,execution,in_progress,6,,,0,15,0,0,0,2,4,0,0
304,5ff6d476b782459db42c01e366ed73a7,"{""en_US"": ""德阳市罗江区老旧小区改造项目四标段（二期）""}",in_progress,execution,in_progress,6,,,0,44,117,52,6,0,27,0,0
305,600fa2546bb14411ab99b72fd892a64e,"{""en_US"": ""国道219线22标K1221+200-K1239+705段水稳、透层、沥青混凝土面层工程""}",in_progress,execution,in_progress,6,,,0,1,5,1,1,0,3,0,0
306,60a2b8f9977543a99d04daa5c8b78af9,"{""en_US"": ""德阳市太行山路项目工程水稳层专业分包""}",in_progress,execution,in_progress,6,,,0,1,0,0,0,0,0,0,0
307,615e67a1e771454bb8618d795c692760,"{""en_US"": ""太行山路（钱塘江路-信江路）道路工程劳务分包""}",in_progress,execution,in_progress,6,,,0,1,27,12,3,0,11,2,0
308,616ed34f2e0040da880cf3913cdf6700,"{""en_US"": ""巴中恩阳临港产业园建设项目-制造业组团项目21-22号厂房消防工程""}",in_progress,execution,in_progress,6,,,0,20,31,14,2,0,4,1,0
309,62b1d6342b754ae5bf6b344dc1be010e,"{""en_US"": ""绵阳市粮食质量安全检验监测体系建设（第三次）项目""}",in_progress,execution,in_progress,6,,,0,13,42,17,4,0,13,0,0
310,62dbc2a8200f45f88f8a8584141af871,"{""en_US"": ""驻所武警营房安装防护栏杆工程""}",in_progress,execution,in_progress,6,,,0,1,10,3,2,0,3,0,0
311,63151c4e794243ec8a52e85d9c0eb410,"{""en_US"": ""中国移动四川公司成都分公司2023-2025年渠道维修采购项目""}",in_progress,execution,in_progress,6,,,0,11,34,12,4,0,7,0,0
312,6379e48fed5748af876b694457c00a80,"{""en_US"": ""广汉市城市更新城西片区城中村改造项目--配套道路路面工程专业分包""}",in_progress,execution,in_progress,6,,,0,1,0,0,0,0,0,0,0
313,64127fa422624757bc12f7dae485c234,"{""en_US"": ""幸福人家A区区域景观土建工程""}",in_progress,execution,in_progress,6,,,0,19,47,20,3,0,9,0,0
314,64805c7a472d4136be2a82d9ec9a793f,"{""en_US"": ""拉萨市柳梧新区公园水系污水渗漏改造""}",in_progress,execution,in_progress,6,,,0,3,8,2,3,0,7,0,0
315,64e0706eed044170b60295774f2fb924,"{""en_US"": ""梦溪苑商住项目外墙保温装饰一体板制作安装分包工程""}",in_progress,execution,in_progress,6,,,0,24,417,183,16,0,69,4,0
316,64f83d6cd91a459c9609c48a8e98889d,"{""en_US"": ""国盛莲花湖（1号地块）5.7.8.9.10#楼公共区域室内精装修工程""}",in_progress,execution,in_progress,6,,,0,17,73,25,8,0,19,0,0
317,65261c6899f64e658c76735183a388a4,"{""en_US"": ""年产55万吨牛卡及瓦楞纸项目配套废纸制浆车间、上料间、碎浆间、渣处理间工程第三方外协""}",in_progress,execution,in_progress,6,,,0,5,28,11,4,0,13,0,0
318,65b2b2e4f19143b2b42e4c6f1da469a9,"{""en_US"": ""德阳九源燃气工程有限公司德阳市旌阳区老旧小区改造安全隐患治理中土方工程施工单位（第二批）""}",in_progress,execution,in_progress,6,,,0,2,4,1,1,2,1,0,0
319,65e7a3336fe04151962cc866422cd5fa,"{""en_US"": ""中国电信股份有限公司成都分公司2024年大邑县城区电信大楼外墙景观照明项目""}",in_progress,execution,in_progress,6,,,0,1,0,0,0,0,0,0,0
320,6685fcb7a6614a0d89558d44653aec8c,"{""en_US"": ""忠县涂井乡龙滩村农村移民安置区精准扶贫项目.""}",in_progress,execution,in_progress,6,,,0,14,54,22,7,0,16,0,0
321,66b66086a7144848ba8194ce7db8f101,"{""en_US"": ""中国移动四川分公司乐山片区2018-2020年渠道零星维修项目（标包5）""}",in_progress,execution,in_progress,6,,,0,1,16,6,3,0,8,1,0
322,66bc67e86f8e4f4c88186af4a70104fd,"{""en_US"": ""PET-CT安装工程""}",in_progress,execution,in_progress,6,,,0,1,4,1,0,0,0,0,0
323,66efda2bb2b54b13965122fd2bb35618,"{""en_US"": ""绿地健康谷二号地块1标段项目泡沫混凝土工程""}",in_progress,execution,in_progress,6,,,0,3,3,1,1,0,1,0,0
325,682991317e43497dbb4119f9990fe0ce,"{""en_US"": ""巴中恩阳临港产业园建设项目-制造业组团项目 21、22 号厂房防水保温工程""}",in_progress,execution,in_progress,6,,,0,13,30,13,3,2,5,0,0
326,6890dd7cde4446059d33a86af5e8ec7a,"{""en_US"": ""西藏方向军事设施建设项目EPC工程总承包合同12项目LBYQ-室外强弱电工程施工劳务分包合同""}",in_progress,execution,in_progress,6,,,0,1,7,1,2,0,7,0,0
327,68d2896f3eaf4682b902117d4dcda350,"{""en_US"": ""环壁北路（环壁南路至马牧河段）DN500管给水安装工程项目""}",in_progress,execution,in_progress,6,,,0,4,26,10,4,0,8,0,0
328,6a00ac86acbb4ac1a7474b917f5f5bf6,"{""en_US"": ""石船镇农村公路护栏修复工程""}",in_progress,execution,in_progress,6,,,0,1,3,1,1,0,2,0,0
330,6a6b66ef5cc244359a6389425cf4393b,"{""en_US"": ""渝北区石船镇龙胆路石船段公交站新建工程""}",in_progress,execution,in_progress,6,,,0,1,0,0,0,0,0,0,0
331,6a9c137ef7a44d6bb67efff0dfa2dca8,"{""en_US"": ""国有企业职工家属区“三供一业”分离移交改造项目物业管理部分-沁苑小区工程""}",in_progress,execution,in_progress,6,,,0,1,0,0,0,0,0,0,0
332,6afb33672c394b2984b82f859550575b,"{""en_US"": ""翡翠湾售楼部改造工程""}",in_progress,execution,in_progress,6,,,0,1,0,0,0,0,0,0,0
333,6b15fd3e78694585bba77c73601b3ccb,"{""en_US"": ""朝天区沙河镇元西村农村公路面硬化工程""}",in_progress,execution,in_progress,6,,,0,9,68,24,11,4,25,0,0
334,6b46b842c0d344a08dd79ae5ba83628a,"{""en_US"": ""马踏洞安置房停车场相关基础设施项目""}",in_progress,execution,in_progress,6,,,0,5,45,15,12,0,24,0,0
335,6b4e37cd90a94055a69de211efdab846,"{""en_US"": ""易静工程（德阳二重工程项目）""}",in_progress,execution,in_progress,6,,,0,403,1176,475,119,131,248,0,0
336,6c8b94d81edc4bb7aef0c3c0f58e3b2a,"{""en_US"": ""结古、囊谦、治多路政大队和共和塔拉滩超限站配置发电机以及电路改造项目""}",in_progress,execution,in_progress,6,,,0,3,16,6,2,0,6,0,0
337,6e315aeb124b4afaac4c79345f3971dc,"{""en_US"": ""德阳市第一小学校通风换气设备采购及配套用电设施改造项目""}",in_progress,execution,in_progress,6,,,0,9,27,11,1,0,3,0,0
338,6ee79af1274b49ffbd25926ad5f04f4d,"{""en_US"": ""中国移动四川公司成都分公司2021-2025年管理用房及生产枢纽楼公共区域维修服务项目-上市""}",in_progress,execution,in_progress,6,,,0,94,320,114,51,0,101,0,0
340,6f5cacd6245346079d3cbc0f0dd078de,"{""en_US"": ""建筑门窗、幕墙工程施工图深化设计项目""}",in_progress,execution,in_progress,6,,,0,1,3,1,1,0,1,0,0
341,6f87b6f5c70744a0ad50b5bf87b32abb,"{""en_US"": ""丰都县峡南溪片区兴都公园大道西环线(K1+300—K2+611.409) 段市政道路工程""}",in_progress,execution,in_progress,6,,,0,12,135,51,5,0,35,2,0
342,70207ec218f04345ac987514a121c9ad,"{""en_US"": ""巴中临港产业园项目13#-16#楼标准厂房室内消防（BZS2022-73）""}",in_progress,execution,in_progress,6,,,0,8,0,0,0,0,0,0,0
343,702cd4f80b7c4180afc3a5730e29625f,"{""en_US"": ""荣昌区盘龙镇黄桷滩水库库区集体经济产业基础设施配套""}",in_progress,execution,in_progress,6,,,0,13,63,26,5,0,17,0,0
344,703168b02c414c4fa219307367d2fd54,"{""en_US"": ""2023年南岸区城市桥隧设施病害整治工程""}",in_progress,execution,in_progress,6,,,0,10,36,14,2,0,4,0,0
345,708f939840de45d7b68fc07e9200d912,"{""en_US"": ""合川分行沙溪分理处营业网点主体装修工程""}",in_progress,execution,in_progress,6,,,0,11,21,10,1,0,2,0,0
346,71158c73ca8e43bc9d7a0848181fdaaf,"{""en_US"": ""四川省玻纤集团有限公司屋面维修工程""}",in_progress,execution,in_progress,6,,,0,4,5,2,1,0,1,0,0
347,71387d99afc94f92aa22e36cb068524d,"{""en_US"": ""罗江县2018年水利发展资金高效节水灌溉项目""}",in_progress,execution,in_progress,6,,,0,2,18,7,4,0,7,0,0
349,71b02926f98b416c8d27220566c4195c,"{""en_US"": ""绵阳市安州区公办学校空调电力改造安装工程(桑枣小学)""}",in_progress,execution,in_progress,6,,,0,2,3,1,0,0,2,0,0
350,725351f017384485b35a2a9297a4739d,"{""en_US"": ""雅安市雨城区生活垃圾资源化利用项目劳务班组采购项目包件2钢结构""}",in_progress,execution,in_progress,6,,,0,1,3,1,0,0,0,0,0
351,7389350ed3904d4895d3a918fc3caad2,"{""en_US"": ""德阳市旌阳区东山社区卫生服务中心基层防治能力提升项目""}",in_progress,execution,in_progress,6,,,0,2,8,3,1,0,3,0,0
352,73b8da91cfe945d0bf6ba8babbeee779,"{""en_US"": ""什邡市方亭街道老旧小区改造项目六标段""}",in_progress,execution,in_progress,6,,,0,21,83,38,3,4,9,0,0
353,7454e9d853394d9991f8bf3b110b2e2a,"{""en_US"": ""四川省德阳市罗江区2019年元宝山片区高标准农田建设项目（一标段）""}",in_progress,execution,in_progress,6,,,0,4,82,32,10,8,25,0,0
354,7478e2bb9d1d401dabd67d1aae8e0d03,"{""en_US"": ""荣昌猪核心区建设基地(SPF猪生产示范场项目)二期""}",in_progress,execution,in_progress,6,,,0,18,78,31,2,0,4,0,0
356,74d58dce00e345c3af7cbdc58dc2bbbc,"{""en_US"": ""中国移动四川分公司德阳片区2018-2020年渠道零星维修项目（标包14）""}",in_progress,execution,in_progress,6,,,0,2,14,6,1,0,5,0,0
357,7502f0c9996a4e0893330ccf0d85661c,"{""en_US"": ""旌阳区城市地下综合管廊建设项目庐山路段中控室装饰装修工程专业分包""}",in_progress,execution,in_progress,6,,,0,3,3,1,1,0,1,0,0
358,765cd5c4cb9a494187d25185290c4027,"{""en_US"": ""洪安镇土门村杂柑基地改造提升项目""}",in_progress,execution,in_progress,6,,,0,12,43,18,4,0,11,0,0
359,769e23c09ba3423797b9306dd3a44b0c,"{""en_US"": ""喜德县2018年第二批农村公路工程尼波镇打尔村-甘洛村水泥路改建工程""}",in_progress,execution,in_progress,6,,,0,2,10,3,2,5,9,0,0
360,76d2c1e0fcf841bbae0d2d7e3ece029a,"{""en_US"": ""白鹤花园棚户区改造项目一期工程""}",in_progress,execution,in_progress,6,,,0,1,6,2,1,0,1,0,0
361,773f4494b4f54667ae4bac516f591fde,"{""en_US"": ""德阳市行政综合办公楼（老政务中心）屋面防水改造工程""}",in_progress,execution,in_progress,6,,,0,9,42,18,4,0,7,3,0
362,777eb3f422ea4384851c2e11090623ac,"{""en_US"": ""区级机关综合办公大楼车库地坪整治项目""}",in_progress,execution,in_progress,6,,,0,8,21,9,2,0,4,0,0
363,77a04024304d44bcae389f681f68f0c9,"{""en_US"": ""广汉市南兴镇农业综合开发高标准农田建设项目""}",in_progress,execution,in_progress,6,,,0,1,31,14,2,0,7,0,0
364,77a9757e6b0a4bbe94563dc71d5f12c9,"{""en_US"": ""23号油库立式油罐防腐处理及改造合同""}",in_progress,execution,in_progress,6,,,0,0,11,4,1,0,2,0,0
365,77f6ddc2d277451f922b7c5177530dde,"{""en_US"": ""违法建（构）筑物拆除工程施工协议2021-2024""}",in_progress,execution,in_progress,6,,,0,17,81,23,24,0,43,0,0
366,7804bf2a4b6e4d258d501945273868c0,"{""en_US"": ""53019工程、3644-3、4、3617总坪安装工程""}",in_progress,execution,in_progress,6,,,0,2,0,0,0,0,0,0,0
367,782bebc32a78434cb3c72045d0771fda,"{""en_US"": ""旌阳印象森林餐厅零星维修工程""}",in_progress,execution,in_progress,6,,,0,3,7,3,1,0,1,0,0
368,784c455d3cfe45cf9b7dfdf3d752e81a,"{""en_US"": ""龙岗001-20井气田水回注土建工程""}",in_progress,execution,in_progress,6,,,0,4,34,14,6,0,9,0,0
369,786f45af49be4b29b4a1ad2717804e0d,"{""en_US"": ""德缆公司-能源装备及轨道交通用电缆数字化车间建设项目提升机房雨棚建设工程-雨棚建设""}",in_progress,execution,in_progress,6,,,0,3,0,0,0,0,0,0,0
370,79023537dbb240b0ae976797542cf3f9,"{""en_US"": ""广汉市金轮镇铁塔路维修工程项目""}",in_progress,execution,in_progress,6,,,0,1,13,5,1,0,3,0,0
371,791aca08955c42f088311447b7b70e38,"{""en_US"": ""广汉市文化体育中心室外篮球场维修项目""}",in_progress,execution,in_progress,6,,,0,4,11,5,1,0,1,0,0
372,7967194e66c2442390f25050c5a859d7,"{""en_US"": ""石鸡水电站尾水区右岸挡墙加固处理""}",in_progress,execution,in_progress,6,,,0,6,31,12,3,0,3,0,0
374,79c4128054be48bcb8377af16faba3fd,"{""en_US"": ""旌城印象更换单元门""}",in_progress,execution,in_progress,6,,,0,4,8,3,1,0,4,0,0
375,79db41967bf84a6c98eca2e5fb490b56,"{""en_US"": ""德阳市旌阳区乡镇通组道路工程(双东镇)""}",in_progress,execution,in_progress,6,,,0,9,29,13,2,0,4,0,0
376,7a9e747d055946fe91da93e794819a4e,"{""en_US"": ""阿坝-成都东线路工程14标""}",in_progress,execution,in_progress,6,,,0,4,7,3,1,0,2,0,0
377,7ac0d75f530f4ecbb8d2f4169d9c0af8,"{""en_US"": ""S206线K3+440-K4+040段改建工程施工全一标段""}",in_progress,execution,in_progress,6,,,0,1,0,0,0,0,0,0,0
378,7ae92d3ae6a34881b96e7aa1aaa53e87,"{""en_US"": ""城南壹号3区·央堂（一期）专业分包包2安装工程""}",in_progress,execution,in_progress,6,,,0,20,54,22,4,0,4,0,0
379,7c38d18f4d2e4ab6818f9527e46cce15,"{""en_US"": ""四川司法产教融合实训基地二期项目（运动场及附属设施）土石方工程""}",in_progress,execution,in_progress,6,,,0,1,3,1,0,0,0,0,0
380,7c468620d025454db6eb932a5a5562fa,"{""en_US"": ""阿合奇县劳保局棚户区（城市危旧房屋）改造项目（一标段）防水专业分包工程""}",in_progress,execution,in_progress,6,,,0,2,4,1,1,0,4,0,0
381,7c5bb2cf30bf470a93d959b223c7fb15,"{""en_US"": ""盘龙镇大建果园路改建工程""}",in_progress,execution,in_progress,6,,,0,4,26,8,4,2,6,1,0
382,7cc55a8369d148a28e41f470b8f982af,"{""en_US"": ""国宾府售楼部、样板间室内精装修工程""}",in_progress,execution,in_progress,6,,,0,4,32,11,4,0,13,0,0
383,7ccb740801cf4ffba45d3e4990d51a47,"{""en_US"": ""东水门大桥、朝天门大桥（南北）公园、停车场、电梯等新增附属设施工程""}",in_progress,execution,in_progress,6,,,0,4,9,4,1,4,2,0,0
384,7dc77eabfb054d6f8d70ca8a9825938d,"{""en_US"": ""银鑫五洲广场二期 1#楼 A、D 座楼栋间交界处防水施工""}",in_progress,execution,in_progress,6,,,0,3,22,10,2,0,1,0,0
385,7ece2d06323c438d89c1a89c7a3a134f,"{""en_US"": ""米易县高铁站前广场环境整治项目""}",in_progress,execution,in_progress,6,,,0,3,9,4,1,0,4,0,0
386,7f207699fff8424980ab795089a8a9f4,"{""en_US"": ""塔什库尔干县达布达尔乡农业灌溉管道建设项目""}",in_progress,execution,in_progress,6,,,0,5,15,6,1,8,0,0,0
388,7fa2733fb3d34cc6a7870d625504a391,"{""en_US"": ""宁南县骑骡沟镇曹家营、董家龙潭饮用水源地保护工程施工合同""}",in_progress,execution,in_progress,6,,,0,1,18,6,3,5,7,1,0
389,7fa5e23b3bfa44e184eeaf9f6aa891c0,"{""en_US"": ""水韵江南10栋维修""}",in_progress,execution,in_progress,6,,,0,1,4,1,1,0,1,0,0
390,7fa974d0bc674fb48bd98beaad6825ab,"{""en_US"": ""测试3.0名称123""}",in_progress,execution,in_progress,6,,,0,5,7,0,0,1,1,0,0
391,7fd8ea3e59b7430fa97844b5fde512e4,"{""en_US"": ""西昌市西部城区A2-04地块房地产开发项目项目消防、智能化、暖通预留预埋部分安装专业分包""}",in_progress,execution,in_progress,6,,,0,3,5,2,1,0,4,0,0
392,800fb4620f6f4afca71708d0da82500f,"{""en_US"": ""实验幼儿园卫生间及功能室维修工程""}",in_progress,execution,in_progress,6,,,0,0,14,6,2,0,4,0,0
393,8021c0268aac4ab0adbded0135329637,"{""en_US"": ""四川保盛贵州茅台酒采购平台""}",in_progress,execution,in_progress,6,,,0,0,8,3,0,0,0,0,0
394,8023626ac42a4b898b22735e281c8608,"{""en_US"": ""渭河路（庐山北路至秦岭山北路）道路改造工程道路水稳层材料供应和施工项目""}",in_progress,execution,in_progress,6,,,0,2,13,6,1,0,1,0,0
395,80ccba31ed86452683ada4a39f2027bd,"{""en_US"": ""驻渝某单位废油罐拆装工程（第三次）""}",in_progress,execution,in_progress,6,,,0,2,8,2,1,0,2,0,0
396,816c71305aa94216886d5a43d371eb0f,"{""en_US"": ""国网四川省电力公司家属区物业改造二标段项目""}",in_progress,execution,in_progress,6,,,0,1,15,5,3,0,9,0,0
397,81925fb85f68450d9108e75665063f94,"{""en_US"": ""米易中心城一二期架空层及入户大堂软装采购工程""}",in_progress,execution,in_progress,6,,,0,5,15,5,5,0,4,0,0
398,81d3115930624b97aedc862be17f8d7e,"{""en_US"": ""布拖县拉达乡现代设施蔬菜产业融合示范园附属工程""}",in_progress,execution,in_progress,6,,,0,1,23,8,3,0,10,0,0
399,81f1c11cde6e4db0bc782b1aaf07f75d,"{""en_US"": ""德阳市供水安装工程队非招标项目施工劳务分包备选合同""}",in_progress,execution,in_progress,6,,,0,3,0,0,0,0,0,0,0
400,820b75e8bc1d44b199a52ffe48f1c350,"{""en_US"": ""蓬溪县苇子湾水库除险加固工程""}",in_progress,execution,in_progress,6,,,0,4,11,3,4,5,9,0,0
401,8210d117e0d14137b74221d251aba7a9,"{""en_US"": ""全国新增1000亿斤粮食生产能力射洪县2018年田间工程建设项目二标段""}",in_progress,execution,in_progress,6,,,0,6,13,5,3,4,9,0,0
402,82b352940a4446beaec40efdcd1f0c34,"{""en_US"": ""潼南支行东安分理处营业网点主体装修工程项目""}",in_progress,execution,in_progress,6,,,0,11,24,11,1,0,2,0,0
403,82f853994a7f4e8e9e602dda3f89691f,"{""en_US"": ""郫都区安德街道崇德沟黑臭水体整治项目""}",in_progress,execution,in_progress,6,,,0,17,70,30,5,0,10,0,0
404,8340e78b40b54a178e8020ff2cb67fe3,"{""en_US"": ""德阳市旌江线城市路灯及绿化工程(八角路口交通改善)项目""}",in_progress,execution,in_progress,6,,,0,1,1,0,1,0,1,0,0
406,8394414a2c9548ff91c728854b0f972d,"{""en_US"": ""北新国际冷链商贸物流项目E地块E3#-1、E4#-1综合项目""}",in_progress,execution,in_progress,6,,,0,44,115,54,7,1,13,0,0
407,83bc85cab5f64cbe91486de3d1d46045,"{""en_US"": ""华系田园猪”生产技术集成示范与应用项目——2024年华系田园猪舍采购(包1：应用示范一)""}",in_progress,execution,in_progress,6,,,0,13,35,14,2,0,2,0,0
408,83e7238256b547f2a986adb2e2599541,"{""en_US"": ""某部食堂维修整治工程""}",in_progress,execution,in_progress,6,,,0,10,22,10,2,0,3,0,0
409,84294b0ce2fa49f493c40ed4d2676b79,"{""en_US"": ""2018年乐山城域传送网汇聚机房建设工程""}",in_progress,execution,in_progress,6,,,0,2,16,4,3,0,7,0,0
410,842ab5bb919d45ca9f23040dc3e34050,"{""en_US"": ""绵阳市安州区2025年制种大县项目-生产基地设施建设工程""}",in_progress,execution,in_progress,6,,,0,19,63,28,3,0,4,0,0
411,84523f6e180f4f519bb0b1e60b6922c6,"{""en_US"": ""国有企业职工家属区“三供一业”分离移交改造项目供水部分""}",in_progress,execution,in_progress,6,,,0,2,99,30,14,0,14,0,0
412,84c69a9362964c71924c359adc4efb67,"{""en_US"": ""中建四局-杜秀佳项目""}",in_progress,execution,in_progress,6,,,0,1,0,0,0,0,0,0,0
413,84e432dea3ad41d09fb63c0470de73b3,"{""en_US"": ""围墙亮化及环境改造项目""}",in_progress,execution,in_progress,6,,,0,1,14,5,3,0,4,0,0
414,84e981fdde7d4cbbb060120806e08159,"{""en_US"": ""信达国际车库伸缩缝漏水维修工程项目""}",in_progress,execution,in_progress,6,,,0,11,21,8,2,0,4,0,0
415,8501f263d1874d7ea4206eea6387184f,"{""en_US"": ""中国移动四川公司乐山分公司2025-2026年渠道维修采购项目""}",in_progress,execution,in_progress,6,,,0,6,21,7,3,0,7,0,0
416,855160338f1e45cfbc0d0c34ed169a79,"{""en_US"": ""绵土路九龙里至武新路路面和桥梁工程""}",in_progress,execution,in_progress,6,,,0,3,10,3,2,0,2,0,0
417,8565db0386b842f0932560eb0780e129,"{""en_US"": ""智慧之心项目5#泡沫混凝土工程""}",in_progress,execution,in_progress,6,,,0,3,5,2,1,0,2,0,0
418,85866c001d2e4b029b09516966968acc,"{""en_US"": ""中江县2016年抗旱应急水源工程""}",in_progress,execution,in_progress,6,,,0,2,10,4,2,0,4,1,0
419,85a310ee93c644e7afb8d61dade74000,"{""en_US"": ""大英县城西片区棚户区改造城中村项目（三期）一标段建设项目、郪江北安置房建设项目、盐华小学校建设EPC项目""}",in_progress,execution,in_progress,6,,,0,10,59,22,9,0,11,1,0
420,85a4017a9c604e0391500307328339fb,"{""en_US"": ""成绵TJ4项目部驻地房屋恢复装修工程""}",in_progress,execution,in_progress,6,,,0,1,20,9,2,0,2,0,0
421,876f32f8b96d4bb192f628a4cb4d0b49,"{""en_US"": ""征拆服务中心办公用房装修工程""}",in_progress,execution,in_progress,6,,,0,1,1,0,1,0,8,0,0
422,87f7752054484eb9988c3714e39102ad,"{""en_US"": ""三星堆旅游环线工业游基地基础设施改造项目（一期）设计施工总承包项目""}",in_progress,execution,in_progress,6,,,0,17,62,30,2,0,1,0,0
423,88dc03d2639144e2a513a82c2ebec878,"{""en_US"": ""成都市青羊区文庙后街雨水管网管道清淤及更换维修改造工程""}",in_progress,execution,in_progress,6,,,0,1,0,0,0,0,0,0,0
424,88e26d8ae253462cbcfc30e462f2da7f,"{""en_US"": ""广汉金鱼镇凉水村管网延伸工程""}",in_progress,execution,in_progress,6,,,0,2,9,3,2,8,6,0,0
425,890be7b5d630451fa7183f49d5d7b7e2,"{""en_US"": ""四川省烟草公司内江市公司土建、安装、装饰施工供应商采购项目""}",in_progress,execution,in_progress,6,,,0,0,3,1,0,4,0,0,0
426,8929f6ba520a4e24813d0adb7e6479e7,"{""en_US"": ""绵阳高新医院（肺病医院）建设项目之办公室装饰装修分包合同""}",in_progress,execution,in_progress,6,,,0,13,39,18,3,0,8,0,0
427,896c436fa83944339095020270c16178,"{""en_US"": ""旌南小区消防蓄水池防水防漏维修工程施工合同""}",in_progress,execution,in_progress,6,,,0,1,4,1,1,0,2,0,0
428,89839027a8fe4876a6f7edd4a103ec2e,"{""en_US"": ""北温泉街道状元府第照度提升工程""}",in_progress,execution,in_progress,6,,,0,7,25,9,2,0,1,0,0
429,8a17b9ff95fc42b696dc7c91938904dc,"{""en_US"": ""绵阳市公安局高新技术产业开发区分局磨家派出所改造工程""}",in_progress,execution,in_progress,6,,,0,5,19,7,4,0,8,0,0
430,8a37f6f69a15444d97084d605610d841,"{""en_US"": ""长虹技佳重庆分公司彩钢棚搭建项目""}",in_progress,execution,in_progress,6,,,0,6,14,6,2,0,2,0,0
431,8a57f2823a644db09f6c915d4942f9d5,"{""en_US"": ""泰安综合楼屋面改造工程""}",in_progress,execution,in_progress,6,,,0,3,13,5,1,0,2,0,0
432,8a72b33293404bebab3141c623e6ecca,"{""en_US"": ""濛阳河路（泰山路-蓥华山路）市政道路工程劳务分包""}",in_progress,execution,in_progress,6,,,0,17,37,16,4,3,12,0,0
433,8ab29cb255744a2d8b8369c642ee6fe6,"{""en_US"": ""常宜高速公路CY-CZ1标梁场生产区建设项目""}",in_progress,execution,in_progress,6,,,0,1,13,2,9,0,3,0,0
434,8ad18cbf8fa3437e896a05658738a32e,"{""en_US"": ""四川致远锂业有限公司氯化锂车间地基加固工程""}",in_progress,execution,in_progress,6,,,0,2,0,0,0,0,0,0,0
435,8b32e4c1d62849e59c6a9596571b5dcd,"{""en_US"": ""中国移动四川公司天府新区分公司2020-2022年渠道维修采购项目""}",in_progress,execution,in_progress,6,,,0,11,53,19,10,0,11,0,0
436,8b702fa4ccca4b3b98261a07cbde8ae7,"{""en_US"": ""新华水库放水闸阀整治工程""}",in_progress,execution,in_progress,6,,,0,2,5,2,1,0,2,0,0
437,8c344596cdd444249482d76da3b86016,"{""en_US"": ""渭河路邻里中心2-2-1、2-2-2铺位装修""}",in_progress,execution,in_progress,6,,,0,1,0,0,0,0,1,0,0
438,8c4d70aba64643968392105d93c77f4b,"{""en_US"": ""重庆2025年度零星维修服务项目""}",in_progress,execution,in_progress,6,,,0,8,16,7,1,2,2,0,0
439,8c9c5aa21f3a444caad16458f3100d00,"{""en_US"": ""新疆维吾尔自治区喀什地区大数据局电力机房维修维护项目""}",in_progress,execution,in_progress,6,,,0,5,14,5,3,2,8,0,0
440,8d6e8dafbdb44480b46396d6e058b208,"{""en_US"": ""张家河洪安镇三村村10组和大同村11组护坡整治工程""}",in_progress,execution,in_progress,6,,,0,8,27,10,4,0,5,0,0
442,8e1e8ffb0e244123a5f5b269a540fb17,"{""en_US"": ""珠峰文化旅游创意产业园区基础设施建设项目一期工程第一标段、二标段""}",in_progress,execution,in_progress,6,,,0,8,30,11,4,0,8,2,0
443,8eab805030f6469fb6138c53b388ad26,"{""en_US"": ""德阳市旌阳区涪江路小学校校舍维修工程""}",in_progress,execution,in_progress,6,,,0,5,21,8,5,0,2,0,0
444,8ef8a9d9c4884fca98f054365e1789ba,"{""en_US"": ""德阳市罗江区救助管理站新建救助接待大厅新项目""}",in_progress,execution,in_progress,6,,,0,1,27,12,2,0,10,0,0
445,8f5413ca3b9648668a00f54f9fee5b5b,"{""en_US"": ""蓬莱镇城乡一体化建设项目四标段项目模板脚手架专业分包""}",in_progress,execution,in_progress,6,,,0,28,204,78,15,0,30,0,0
446,8f874aff67254dde80a7b2a2c63ba91e,"{""en_US"": ""800MM冷却区整改""}",in_progress,execution,in_progress,6,,,0,2,0,0,0,0,0,0,0
447,8fdbef4293604b95a0e2d7a44d5a8b80,"{""en_US"": ""40万吨高强包装纸扩建项目余土/渣土外运专业分包工程""}",in_progress,execution,in_progress,6,,,0,2,9,3,3,2,3,0,0
448,90199c09b08c49fabf8a8d70e620b9f1,"{""en_US"": ""易初明通公司拉萨分公司装修及厂区改造项目""}",in_progress,execution,in_progress,6,,,0,0,23,9,4,0,5,0,0
