row_no,proposed_action,target_model,target_company_type,target_customer_rank,target_supplier_rank,target_tax_number_policy,legacy_partner_source,legacy_partner_id,legacy_partner_name,legacy_source_evidence,future_rollback_key,design_blocker
2469,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,54781e49172644ebb12f0438ab51096c,绵阳市安州区花荄振兴旺建材经营部,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:54781e49172644ebb12f0438ab51096c,
2470,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,6ae3c15ca5d84bf6a3959991c35bb33a,绵阳市安州区花荄洪运装饰建材店,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:6ae3c15ca5d84bf6a3959991c35bb33a,
2471,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,6ff6a2d29b104060aae0860db73d0ca3,绵阳市安州区花荄鑫联建材经营部,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:6ff6a2d29b104060aae0860db73d0ca3,
2472,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,eb02a4704be24c688e3c20760adef024,绵阳市安州区花荄鑫蕊建材经营部,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:eb02a4704be24c688e3c20760adef024,
2473,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,7e4525b185174629b551ef598914a5fe,绵阳市安州区花荄镇兴福村股份经济合作联合社,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:7e4525b185174629b551ef598914a5fe,
2475,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,59656d0f464a4f6c85cab309f02bbf8e,绵阳市成旭商贸有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:59656d0f464a4f6c85cab309f02bbf8e,
2476,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,4068b3a429484af88580203246b779c0,绵阳市涪城区丰谷镇人民政府,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:4068b3a429484af88580203246b779c0,
2477,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,819244ff581a480e83cc6532fd9d3ca6,绵阳市涪城区华发建材经营部,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:819244ff581a480e83cc6532fd9d3ca6,
2478,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,84d61364ffe04a8095765f7d3444aa33,绵阳市涪城区教育局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:84d61364ffe04a8095765f7d3444aa33,
2479,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,0FC7902D5662486BB07878BF403E28BC,绵阳市游仙区交通运输局公路管理所,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:0FC7902D5662486BB07878BF403E28BC,
2480,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,dc3d80b3b2a6405f8fc881f0e4fc23eb,绵阳市游仙区宏信工程机械租赁经营部,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:dc3d80b3b2a6405f8fc881f0e4fc23eb,
2481,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,ac13ca1565d84ccb95a1c7f942de26a1,绵阳市游仙区盐泉镇玉溪村股份经济合作联合社,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:ac13ca1565d84ccb95a1c7f942de26a1,
2482,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,2ec562b0fb4345458db7e4057944e766,绵阳市游仙区福贵工程机械租赁部,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:2ec562b0fb4345458db7e4057944e766,
2485,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,aed66a6e7e9746fc8ff1b553d997c537,绵阳市游仙区魏城镇竹柳村村民委员会.,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:aed66a6e7e9746fc8ff1b553d997c537,
2486,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,8739caefe88845c08d7db09b68c76a3d,绵阳市灿坤新型建材有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:8739caefe88845c08d7db09b68c76a3d,
2487,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,a1c36299719343e1a556a46c59a1adf8,绵阳市瑞利达贸易有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:a1c36299719343e1a556a46c59a1adf8,
2488,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,32c9655c9860453390d4ce94e3e14e21,绵阳成苒家具有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:32c9655c9860453390d4ce94e3e14e21,
2490,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,4b6782b3b426427c93c9344337f090d2,绵阳格兴智享电器有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:4b6782b3b426427c93c9344337f090d2,
2491,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,39864c1c2e6e414a85e47e22760dc89f,绵阳沃升节能科技有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:39864c1c2e6e414a85e47e22760dc89f,
2493,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,ae9904e20d9144eebd063d53aa018302,绵阳科创区冠雄图文经营部,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:ae9904e20d9144eebd063d53aa018302,
2494,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,EAFF596A8091490C86F51C961FD3BB49,绵阳科技城新区博雅学校,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:EAFF596A8091490C86F51C961FD3BB49,
2495,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,DE63F76B13C248928EE7B64E38D83C51,绵阳精鑫资产管理有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:DE63F76B13C248928EE7B64E38D83C51,
2496,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,c95975b3947f4588b03dce2663cc40a5,绵阳肆楼建筑工程有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:c95975b3947f4588b03dce2663cc40a5,
2498,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,a582ac3a14b84e60ab37bd8529884101,绵阳金能移动能源有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:a582ac3a14b84e60ab37bd8529884101,
2500,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,e459edd33a76465186d88ad0b5e810be,绵阳高新区普明街道古泉社区居民委员会,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:e459edd33a76465186d88ad0b5e810be,
2501,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,4bce7c04d63d46f8ace8a3b2973681cc,绵阳鹏安建设工程有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:4bce7c04d63d46f8ace8a3b2973681cc,
2510,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,c1212a19a74e407f9d569d403f2085cc,罗江区会友书室,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:c1212a19a74e407f9d569d403f2085cc,
2512,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,fd527398a9e9486d96ab2fb8fe05fdf0,罗江区勇恒建材经营部,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:fd527398a9e9486d96ab2fb8fe05fdf0,
2514,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,0e5af0cd5c05483ab4b262bb379e0d6e,罗江区吉兴建材经营部1,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:0e5af0cd5c05483ab4b262bb379e0d6e,
2516,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,f4346e15ac4a46ceba606d3d7c30f53e,罗江区小吴五金经营部,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:f4346e15ac4a46ceba606d3d7c30f53e,
2517,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,2e3313ec255e45ca8535203f0e6bef64,罗江区庆诚五金经营部,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:2e3313ec255e45ca8535203f0e6bef64,
2519,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,77f6d89f02f740a78fd2c443e7e910d4,罗江区永晟机械租赁经营部,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:77f6d89f02f740a78fd2c443e7e910d4,
2520,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,4ce3677fe31043928dcc2cdc976980ae,罗江区泉水停车场,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:4ce3677fe31043928dcc2cdc976980ae,
2521,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,d19edf7bb87e44b58986d63cf4a88842,罗江区腾烽五金经营部,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:d19edf7bb87e44b58986d63cf4a88842,
2522,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,41561546de0f48f1a72ad32433cb470d,罗江区财政局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:41561546de0f48f1a72ad32433cb470d,
2523,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,9927becd9f2c45789963db7bfbac1943,罗江区陈状建材经营部,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:9927becd9f2c45789963db7bfbac1943,
2524,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,298b57459941458d90b8423f46186ca7,罗江县严小兰建材经营部,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:298b57459941458d90b8423f46186ca7,
2525,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,62f2c28f671f4224a2ef417df5a2f61e,罗江县住房和城乡规划建设局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:62f2c28f671f4224a2ef417df5a2f61e,
2526,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,ba8cdaa8f7ca40d38c61d7e1215b86f7,罗江县小吴电器五金经营部,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:ba8cdaa8f7ca40d38c61d7e1215b86f7,
2527,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,51479004F38D4DCE91973931AB522D8E,罗江县经济开发区金南建设投资有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:51479004F38D4DCE91973931AB522D8E,
2528,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,06098a9b4af44224bb014a30c2d0a9a2,罗江县腾达五金店,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:06098a9b4af44224bb014a30c2d0a9a2,
2529,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,9b7168a3b9b94293b89c27dd4ec59179,罗江县虹宇塑料制品经营部,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:9b7168a3b9b94293b89c27dd4ec59179,
2531,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,25c3ff596ddd45dcb5ebec40027a2d08,罗江县顺发电机修理门市,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:25c3ff596ddd45dcb5ebec40027a2d08,
2532,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,F6154D30F07D43F19209EC5171BFD146,罗江市新盛人民政府,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:F6154D30F07D43F19209EC5171BFD146,
2533,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,0bc671c5c88b445a90899ee3fa71d7ae,罗江晨鹏农机经营部,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:0bc671c5c88b445a90899ee3fa71d7ae,
2534,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,9f09e8226d8340c39f9edde178829849,罗江自来水工资表,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:9f09e8226d8340c39f9edde178829849,
2542,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,e54f5eba1420420192df6001f769966f,羊安项目工资表,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:e54f5eba1420420192df6001f769966f,
2583,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,6C31D3C6A3E84DB4B1A96859C27D6B3E,芦山县公路养护段,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:6C31D3C6A3E84DB4B1A96859C27D6B3E,
2584,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,3F3AF87A899147BB98FA5B1A5F468700,苍溪县五龙镇人民政府,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:3F3AF87A899147BB98FA5B1A5F468700,
2586,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,A2A8EC396F43489AA29000A0CF431BFE,苍溪县农业农村局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:A2A8EC396F43489AA29000A0CF431BFE,
2587,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,BB7F9D0186ED4C389CBFE673244D0C23,苍溪县双合盛建设工程有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:BB7F9D0186ED4C389CBFE673244D0C23,
2588,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,4920DDE3DE3E4E7492402358906E24A9,苍溪县国土资源局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:4920DDE3DE3E4E7492402358906E24A9,
2589,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,735FD470E769458D90AA269C41BB0D1F,苍溪县国有资产投资经营有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:735FD470E769458D90AA269C41BB0D1F,
2590,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,080eae5d1e744f7e80a7e56121664856,苍溪县城乡建设投资有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:080eae5d1e744f7e80a7e56121664856,
2591,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,834c72389c2747019279859443cd2171,苍溪县白驿镇人民政府,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:834c72389c2747019279859443cd2171,
2592,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,53c62cc44add42319e43e28ba75bccbd,苍溪县财政国库支付中心,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:53c62cc44add42319e43e28ba75bccbd,
2596,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,6bf6c8e5d6f0453e9acc26f5becc6b2e,苏州中柳工程服务有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:6bf6c8e5d6f0453e9acc26f5becc6b2e,
2597,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,640c265df3db422aad1b6afc8d18dfd1,苏超班组工资表,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:640c265df3db422aad1b6afc8d18dfd1,
2600,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,d5fe6cbb4c824b29861586b2f439fa7e,英吉沙县财政局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:d5fe6cbb4c824b29861586b2f439fa7e,
2610,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,d1619e0fcc70468c8cc8b1deb1bd4f46,荣昌区创建建材经营部1,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:d1619e0fcc70468c8cc8b1deb1bd4f46,
2611,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,c4aaf14dd015488e9c582be5c1a48cde,荣昌区昌州街道成成建材经营部,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:c4aaf14dd015488e9c582be5c1a48cde,
2612,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,2ab8dee2e33f404d8e64a9c2644dd6a9,荣昌区鑫诚建材经营部（个体工商户）,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:2ab8dee2e33f404d8e64a9c2644dd6a9,
2613,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,01fffa7989ea48f0b37e85878c350f80,莎车县住房和城乡建设局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:01fffa7989ea48f0b37e85878c350f80,
2614,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,48310E99C4A74E0F8BABC788FAE3A8C0,莎车县保障性住房服务中心,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:48310E99C4A74E0F8BABC788FAE3A8C0,
2615,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,3a474dfec7e548a695525615c7e19458,莎车县艾力西湖镇人民政府,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:3a474dfec7e548a695525615c7e19458,
2617,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,b3b61187c62c49ffa74f802100e43d0c,营山县尚品竹苑大酒店,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:b3b61187c62c49ffa74f802100e43d0c,
2634,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,8ed8a5f73b58404599431cfc18f2a300,蓬溪县水利局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:8ed8a5f73b58404599431cfc18f2a300,
2635,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,636F18CD00F44C13907AD4FA2CBDB5DB,蓬溪县水利工程建设管理办公室,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:636F18CD00F44C13907AD4FA2CBDB5DB,
2636,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,4cbd1f99bf754c0ea0150bfbad11b1b5,蓬溪县赤城镇天力型材店,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:4cbd1f99bf754c0ea0150bfbad11b1b5,
2637,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,d48cf1c25e744a828865ad201dbf2144,蓬溪县鸿源投资有限责任公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:d48cf1c25e744a828865ad201dbf2144,
2647,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,8d60201342a74bb38361b716fdeefc3f,蜀来蜀去江油肥肠,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:8d60201342a74bb38361b716fdeefc3f,
2648,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,0B936F89884D4658946896C80C20013B,蜀道投资集团有限责任公司材料集采分公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:0B936F89884D4658946896C80C20013B,
2649,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,9dc3560ab00a4c4d826988c1a7597ac4,补录进项税额,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:9dc3560ab00a4c4d826988c1a7597ac4,
2656,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,66641cd089e741b8adb9f5a728c0f79f,西南大学,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:66641cd089e741b8adb9f5a728c0f79f,
2658,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,9d2e8c596e534df2a266650a06f35d79,西安尼通热力有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:9d2e8c596e534df2a266650a06f35d79,
2660,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,7fb0b4a19b954fffaab37e89ec845180,西昌农业投资开发有限责任公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:7fb0b4a19b954fffaab37e89ec845180,
2661,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,caad7a76f30c44ef90fc644b75f232dd,西昌四季月酒店有限责任公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:caad7a76f30c44ef90fc644b75f232dd,
2663,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,2b83b2b5d14e4a3a91d51ec0bdc66938,西昌市人民法院,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:2b83b2b5d14e4a3a91d51ec0bdc66938,
2664,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,4b9448a8de2742f7bb001bebbab0284a,西昌市人民法院诉讼费及案款专户,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:4b9448a8de2742f7bb001bebbab0284a,
2666,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,845DA5D41E724941AAACB2DFB4C082AF,西昌市安宁镇中心小学,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:845DA5D41E724941AAACB2DFB4C082AF,
2667,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,de7ecb25c2f44fda9c255f45482d7b35,西昌市市政建设工程管理处,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:de7ecb25c2f44fda9c255f45482d7b35,
2669,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,bc79d5d35d884abbaf61a6672b7c129d,西昌市社会保险事业管理局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:bc79d5d35d884abbaf61a6672b7c129d,
2670,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,861e55a53e7542ff952e2793a32c61b2,西昌市蜀滋香鲜鱼火锅店,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:861e55a53e7542ff952e2793a32c61b2,
2671,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,eba28e95eac14da7908c2c3f73a98e61,西昌市财政国库支付中心,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:eba28e95eac14da7908c2c3f73a98e61,
2675,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,d68d7bf1907c4db29e073d739ca6ef15,西昌海成置业有限责任公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:d68d7bf1907c4db29e073d739ca6ef15,
2676,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,1b06ec07da0b4ce6b390986e330567a4,西藏云磊工程机械有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:1b06ec07da0b4ce6b390986e330567a4,
2677,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,0e8e14f42b314552b404e34a12bd2d0e,西藏伊泽建筑设备租赁有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:0e8e14f42b314552b404e34a12bd2d0e,
2678,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,7f992cf9ed90419e90003a3bf3eed2a8,西藏前景建设有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:7f992cf9ed90419e90003a3bf3eed2a8,
2680,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,fc9e44c859cc411790aa9e033d88d3b3,西藏建工建材集团有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:fc9e44c859cc411790aa9e033d88d3b3,
2681,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,9423f1bf60cd49a4b78298d9db2e97e8,西藏拉萨市城关区两岛街道办事处,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:9423f1bf60cd49a4b78298d9db2e97e8,
2682,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,25257aab5e9e470ea52c7a0e365e045c,西藏景胜工程技术有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:25257aab5e9e470ea52c7a0e365e045c,
2684,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,f7e20d118e7b4669b63772db09e51632,西藏泾茂实业有限责任公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:f7e20d118e7b4669b63772db09e51632,
2685,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,0212bbe2efa149fcb01aad6151e0af14,西藏洁擎能源有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:0212bbe2efa149fcb01aad6151e0af14,
2686,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,953930b5888c4b9d9eb17da1979a6146,西藏浪卡子县农业农村局零余额账户,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:953930b5888c4b9d9eb17da1979a6146,
2687,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,80fa957cec334b6d845dd1e7bf133207,西藏浪卡子县农业农村局（县乡村振兴局、县科学技术局）,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:80fa957cec334b6d845dd1e7bf133207,
2690,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,51dffa5658df4abebba09d17a14661fb,西藏玉竹装饰有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:51dffa5658df4abebba09d17a14661fb,
2691,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,5cd878368110428496ba6737457a2e81,西藏生菜商贸有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:5cd878368110428496ba6737457a2e81,
2692,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,EC8BA0267C2847CAB17E134499A55B9C,西藏自治区人民政府驻格尔木办事处医院,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:EC8BA0267C2847CAB17E134499A55B9C,
2693,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,ef34f15871d8474686171b348acb2186,西藏自治区财政厅财政零余额账户,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:ef34f15871d8474686171b348acb2186,
2694,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,4832ea456b72493196e495c221e24e09,西藏越超工贸有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:4832ea456b72493196e495c221e24e09,
2695,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,9777543c5fa2458e837d490de9fea08d,西藏通泽实业有限公司富绅会,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:9777543c5fa2458e837d490de9fea08d,
2696,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,91710ba8401b4d459b7196dccc8db5bb,西藏铭霆娱乐有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:91710ba8401b4d459b7196dccc8db5bb,
2697,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,e23e35ec814b498da94cd5971c3d04a5,西藏高争民爆股份有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:e23e35ec814b498da94cd5971c3d04a5,
2732,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,bde2167598ce47889f83af066ec2d370,账王（杭州）科技有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:bde2167598ce47889f83af066ec2d370,
