coverage_state,legacy_material_id,material_name,spec_model,uom_text,line_rows,header_rows,qty,amount,target_material_catalog_id,target_catalog_name,target_spec_model,target_uom_text,exact_text_catalog_id,exact_text_match_count,name_spec_catalog_id,name_spec_match_count,has_promoted_product
catalog_ready_by_legacy_id,bed13f42d2ca46e4adc96a667a9485c4,高亮玻璃珠,25公斤/袋,吨,2,2,1.0250,4100.00,6841503,高亮玻璃珠,25公斤/袋,吨,6841503,1,6841503,1,no
catalog_ready_by_legacy_id,3ada8032aa0242f1939f13ecaed033fe,计算机配套产品*电源,GW-ATX750  BL盒线,台,4,3,10.0000,4065.20,6841504,计算机配套产品*电源,GW-ATX750  BL盒线,台,6841504,1,6841504,1,no
catalog_ready_by_legacy_id,1138e333067b47f3aa8444f638d90893,双壁波纹管,φ110,m,1,1,388.4100,4053.14,6841505,双壁波纹管,φ110,m,6841505,1,6841505,1,no
catalog_candidate_exact_text,360e5c4ef0894d8c861ff7bfe6605987,金桂兰水泥,32.5R袋装,吨,1,1,13.0000,4030.00,,,,,6841202,1,6841202,1,no
catalog_ready_by_legacy_id,cc78c1903a8f482ab87bf9d4e8c5387b,计算机网络设备*网关,RG-EG210G-E,台,3,3,6.0000,4020.02,6841506,计算机网络设备*网关,RG-EG210G-E,台,6841506,1,6841506,1,no
catalog_ready_by_legacy_id,1849870d82754de4852eae03e4e1411b,扁钢,80,支,1,1,45.0000,4005.00,6841507,扁钢,80,支,6841507,1,6841507,1,no
catalog_ready_by_legacy_id,2d61f51ed93442d98bae121a1a932092,分类垃圾桶,,只,1,1,8.0000,4000.00,6841509,分类垃圾桶,,只,6841509,1,6841509,1,no
catalog_candidate_name_spec,33001,砂浆王,,t,1,1,5.0000,4000.00,,,,,,0,1892714,2,no
catalog_ready_by_legacy_id,f9664dd866ee4090aca87a68f74230e7,仿真草皮,2500mm*2500mm,卷,1,1,32.0000,4000.00,6841508,仿真草皮,2500mm*2500mm,卷,6841508,1,6841508,1,no
catalog_ready_by_legacy_id,f2b292aa76e148318b434a5033c5a83c,彩钢,小草,米,1,1,465.0000,3985.05,6841510,彩钢,小草,米,6841510,1,6841510,1,no
catalog_ready_by_legacy_id,3c62dfd5dd994299a60763c2b32a4cc7,盘圆,8,吨,1,1,.7128,3956.04,6841511,盘圆,8,吨,6841511,1,6841511,1,no
catalog_ready_by_legacy_id,935c9d8a39cc4a0da513cdb78546a9c4,加密阀(铜),DN20,个,1,1,133.0000,3923.50,6841512,加密阀(铜),DN20,个,6841512,1,6841512,1,no
catalog_ready_by_legacy_id,9aac657eb62d4d3b8f7a1f1e2104a45b,湿铺自粘防水卷材,1.5mm双面粘（E 类）,㎡,1,1,280.0000,3920.00,6841513,湿铺自粘防水卷材,1.5mm双面粘（E 类）,㎡,6841513,1,6841513,1,no
catalog_ready_by_legacy_id,675a0e572ec74d54aa6e9d446cc40fe1,电线,YJV5*10,米,1,1,98.0000,3920.00,6841514,电线,YJV5*10,米,6841514,1,6841514,1,no
catalog_candidate_exact_text,8d36da05a78b4103be31f2d8f8ff08b7,商品混凝土,C20,m3,1,1,12.0000,3916.80,,,,,6840661,1,6840661,2,no
catalog_ready_by_legacy_id,96bfa4e010bf4b3f80289908dd143862,钢板下料,Q235 20,kg,2,2,815.0000,3912.00,6841515,钢板下料,Q235 20,kg,6841515,1,6841515,1,no
catalog_candidate_exact_text,ad7bbf60d37946c78b38d6dcad981e47,螺纹钢HRB400E,12,吨,1,1,.9200,3910.00,,,,,6840716,1,6840716,1,no
catalog_ready_by_legacy_id,dcd418c51b1249f0a8213611706a9fa8,配线,3*2.5,m,1,1,2606.0000,3909.00,6841516,配线,3*2.5,m,6841516,1,6841516,1,no
catalog_ready_by_legacy_id,0711dad41966491d8095422699cadda8,PVC-U蜂窝管,Φ32*7*4mmSN≥8,m,1,1,378.0000,3900.96,6841517,PVC-U蜂窝管,Φ32*7*4mmSN≥8,m,6841517,1,6841517,1,no
catalog_ready_by_legacy_id,145db05545b8486ba0309cad75cc0c7c,PVC管材,25,根,1,1,500.0000,3900.00,6841518,PVC管材,25,根,6841518,1,6841518,1,no
catalog_ready_by_legacy_id,ee70a009af9e4260af0509d02056fe9d,pvc七孔管,110,米,1,1,555.3650,3882.00,6841519,pvc七孔管,110,米,6841519,1,6841519,1,no
catalog_ready_by_legacy_id,f92873d61ffe47f8941fc9da6c9d3789,电源,BOE-SDA5,个,1,1,56.0000,3864.00,6841520,电源,BOE-SDA5,个,6841520,1,6841520,1,no
catalog_ready_by_legacy_id,d16a6a920ae64526be72419c1651089e,电源,电源 BOE-SDA5,台,1,1,56.0000,3864.00,6841521,电源,电源 BOE-SDA5,台,6841521,1,6841521,1,no
catalog_ready_by_legacy_id,ba4c6585bce4431f897be2c692bc1448,功率放大器,,台,1,1,1.0000,3861.95,6841522,功率放大器,,台,6841522,1,6841522,1,no
catalog_ready_by_legacy_id,8df17beaa4a54a51aaa2eca96a2f8da0,钢质防火门甲,1500*2100,平方,1,1,7.5600,3848.04,6841523,钢质防火门甲,1500*2100,平方,6841523,1,6841523,1,no
catalog_ready_by_legacy_id,7f009dc48e8449769d9f3a98dd9f2384,圆钢,10,支,1,1,167.0000,3841.00,6841524,圆钢,10,支,6841524,1,6841524,1,no
catalog_ready_by_legacy_id,1200941b87af48d8996b369dcde7f381,管子,20,米,2,2,3200.0000,3840.00,6841525,管子,20,米,6841525,1,6841525,1,no
catalog_ready_by_legacy_id,352e3ee0b2f64ba9b7a045ab6506ae94,PVC管材,20B,根,1,1,850.0000,3825.00,6841526,PVC管材,20B,根,6841526,1,6841526,1,no
catalog_ready_by_legacy_id,215b4416035f4c618e34e026c0845e8c,砾石石材,2.3公分,吨,1,1,8.0000,3780.00,6841527,砾石石材,2.3公分,吨,6841527,1,6841527,1,no
catalog_ready_by_legacy_id,1f5bfeb29b10409f8865b40622186651,太极云手,112*80*140,套,1,1,1.0000,3770.00,6841528,太极云手,112*80*140,套,6841528,1,6841528,1,no
catalog_ready_by_legacy_id,a7b4881942dd4bd09f2f508254562233,镀锌管,33,吨,1,1,.6260,3762.00,6841529,镀锌管,33,吨,6841529,1,6841529,1,no
catalog_ready_by_legacy_id,7ce5eb9a4dfe4e068d3c78825fa98ce7,钢筋,φ≤10,t,1,1,1.1500,3760.60,6841530,钢筋,φ≤10,t,6841530,1,6841530,1,no
catalog_ready_by_legacy_id,c8755f78500a417ea451720357503531,铜芯电缆线,BV-2.5,米,2,2,2600.0000,3750.00,6841531,铜芯电缆线,BV-2.5,米,6841531,1,6841531,1,no
catalog_ready_by_legacy_id,4471aea45c67471b8dd64b0ab7ffe7d1,HDPE钢带增强聚乙烯螺旋波纹管,DN600SN>10,米,1,1,20.0000,3744.00,6841532,HDPE钢带增强聚乙烯螺旋波纹管,DN600SN>10,米,6841532,1,6841532,1,no
catalog_ready_by_legacy_id,0172d44f1e8647cfb89f88e9440f2ab1,牵引器,70*65*250,套,1,1,1.0000,3739.99,6841533,牵引器,70*65*250,套,6841533,1,6841533,1,no
catalog_ready_by_legacy_id,6585436eb8484378855cc4512178b57f,电缆保护管,SC32,米,1,1,530.0000,3710.00,6841534,电缆保护管,SC32,米,6841534,1,6841534,1,no
catalog_ready_by_legacy_id,f5521f8844384750a8b317600ce0e5f9,LED庭院灯,H=3.5,套,1,1,8.0000,3689.04,6841535,LED庭院灯,H=3.5,套,6841535,1,6841535,1,no
catalog_ready_by_legacy_id,4a453e2af27241a0a76d2a141879c5d8,镀锌圆钢,12,米,2,2,777.0000,3684.00,6841536,镀锌圆钢,12,米,6841536,1,6841440,3,no
catalog_ready_by_legacy_id,916668765bd94c3b9d213dedf2c4b9c9,智能流量计,DN100,只,1,1,2.0000,3660.00,6841537,智能流量计,DN100,只,6841537,1,6841537,1,no
catalog_candidate_name_spec,1d978a1d2bc14da881a4173a948965bf,百叶窗,,㎡,1,1,43.0000,3655.00,,,,,,0,1521314,133,no
catalog_ready_by_legacy_id,c88a5d5c2db24874a698d073f137f584,钢筋混凝土管,Φ300,米,1,1,50.5000,3636.00,6841538,钢筋混凝土管,Φ300,米,6841538,1,6841538,1,no
catalog_ready_by_legacy_id,310e2705370a457196a7d439fd973d9d,钢板下料,Q235 12,kg,3,3,755.0000,3624.00,6841539,钢板下料,Q235 12,kg,6841539,1,6841539,1,no
catalog_ready_by_legacy_id,26f37349dd8b4c3b8ae65d3822ae7529,米黄卵石,3-5,t,1,1,3.5000,3605.00,6841540,米黄卵石,3-5,t,6841540,1,6841540,1,no
catalog_ready_by_legacy_id,8081431d679247adb0332d5b96de3dd2,输稿器,,个,1,1,2.0000,3604.00,6841541,输稿器,,个,6841541,1,6841541,1,no
catalog_ready_by_legacy_id,0e5755385d504614885e2ee0ca3d3c68,施工临时标志,,块,1,1,45.0000,3600.00,6841543,施工临时标志,,块,6841543,1,6841543,1,no
catalog_ready_by_legacy_id,49d2a4d96beb4815aab0403ab6353902,铝芯电缆,3*120+1,米,1,1,100.0000,3600.00,6841544,铝芯电缆,3*120+1,米,6841544,1,6841544,1,no
catalog_ready_by_legacy_id,b8cd42e19a10434297ba8f388b15ef0e,不锈钢金属字,530*560*1.2mm,个,1,1,8.0000,3600.00,6841542,不锈钢金属字,530*560*1.2mm,个,6841542,1,6841542,1,no
catalog_ready_by_legacy_id,50db36626f5b450a899af38cd7d69ff1,防脱器,FTQ25 I 黑色,PCS,1,1,290.0000,3596.00,6841545,防脱器,FTQ25 I 黑色,PCS,6841545,1,6841545,1,no
catalog_ready_by_legacy_id,932f6d4709bd41c58f76044bfd78de0e,湿拌砂浆,M7.5,立方米,1,1,13.0000,3575.00,6841546,湿拌砂浆,M7.5,立方米,6841546,1,6841546,1,no
catalog_candidate_exact_text,35570dfc040844b49251f7b0d14bc312,干混抹灰砂浆,M15,t,3,3,37.0200,3557.48,,,,,6840835,1,6840835,1,no
catalog_ready_by_legacy_id,3a4e637ea43948fe9038014bcc65aca3,不锈钢井盖,800*800*80,套,1,1,13.0003,3534.00,6840803,不锈钢井盖,800*800*80,,,0,6840803,1,no
catalog_ready_by_legacy_id,03bc0f9cf7d74106beda420e15ad7441,组装台式机,,套,1,1,1.0000,3500.00,6841548,组装台式机,,套,6841548,1,6841548,1,no
catalog_ready_by_legacy_id,7554103320a14df19bb9529da6eee294,PVC轻型电工管材,16（4m）,米,1,1,5000.0000,3500.00,6841547,PVC轻型电工管材,16（4m）,米,6841547,1,6841547,1,no
catalog_ready_by_legacy_id,861a83a417d64e8babf9019d52c8896d,高分子井盖,700,套,1,1,11.0000,3487.00,6841549,高分子井盖,700,套,6841549,1,6841549,1,no
catalog_ready_by_legacy_id,54008c9dd7e0407b878c51ff6e762ba9,页岩砖,240*115*53,匹,1,1,7989.0000,3435.27,6841550,页岩砖,240*115*53,匹,6841550,1,6841550,1,no
catalog_ready_by_legacy_id,ebbc291b24ee407cbe49aef9b962a97a,CPVC电力管,160*5,米,1,1,264.0000,3432.00,6841551,CPVC电力管,160*5,米,6841551,1,6841551,1,no
catalog_ready_by_legacy_id,0d8874d58efd4eadadd9e70647139de7,配电箱,AP02,台,1,1,1.0000,3400.00,6841552,配电箱,AP02,台,6841552,1,6841552,1,no
catalog_ready_by_legacy_id,dae2e4ed205f4378af88023824dff3d4,肩关节康复器,135*95*140,套,1,1,1.0000,3370.00,6841553,肩关节康复器,135*95*140,套,6841553,1,6841553,1,no
catalog_ready_by_legacy_id,3d85854ecf3f4a849ec4e421f9750588,应急照明集中电源,JFD-0.25KVA-8105Y,台,1,1,3.0000,3360.75,6841554,应急照明集中电源,JFD-0.25KVA-8105Y,台,6841554,1,6841554,1,no
catalog_ready_by_legacy_id,b8e5a1ad2ebe4d899f085fb1752e780a,镀锌方矩管,100*50*2,米,1,1,162.0000,3353.40,6841555,镀锌方矩管,100*50*2,米,6841555,1,6841555,1,no
catalog_candidate_name_spec,3c044b9d71cb4ed8ade86a95ba670acc,樟子松防腐木,,米,1,1,252.0000,3349.08,,,,,,0,1658843,2,no
catalog_ready_by_legacy_id,6331e8e6c8774dc3a79d1fd0465a94c3,电缆线,YJV-1KV-5*16mm2,米,1,1,48.0000,3321.60,6841556,电缆线,YJV-1KV-5*16mm2,米,6841556,1,6841556,1,no
catalog_ready_by_legacy_id,deee7afbd2fc4c8f8a83314167ee31ef,混凝土植树框,1100*150*100,立方米,1,1,4.1580,3276.50,6841557,混凝土植树框,1100*150*100,立方米,6841557,1,6841557,1,no
catalog_ready_by_legacy_id,563d382a0a31475b8d622de8a54f08de,仰卧起坐器,160*60*75,套,1,1,1.0000,3250.00,6841558,仰卧起坐器,160*60*75,套,6841558,1,6841558,1,no
catalog_ready_by_legacy_id,135dcb7221b5416c8efcce1f49d58920,茶几,480*680*550,个,1,1,5.0000,3245.00,6841559,茶几,480*680*550,个,6841559,1,6841559,1,no
catalog_ready_by_legacy_id,45cd08dcf4a5416bb18536cd959899db,芝麻灰花岗石路沿石,300*300*150,米,2,2,41.8400,3242.12,6841560,芝麻灰花岗石路沿石,300*300*150,米,6841560,1,6841560,1,no
catalog_ready_by_legacy_id,0b918a864266462cbf856c5ed209c372,片石,400*600mm,m2,1,1,60.0000,3240.00,6841561,片石,400*600mm,m2,6841561,1,6841561,1,no
catalog_ready_by_legacy_id,1609d4c8d2474137b8e2503332163789,钢带增强PE螺旋波纹管SN8,DN700,米,1,1,18.0000,3227.22,6841562,钢带增强PE螺旋波纹管SN8,DN700,米,6841562,1,6841562,1,no
catalog_ready_by_legacy_id,c33381179dfc46bbb750b359091d89a5,热镀锌方管,50*50,支,1,1,30.0000,3210.00,6841563,热镀锌方管,50*50,支,6841563,1,6841219,2,no
catalog_ready_by_legacy_id,1e521a6f3abf46eea68e9bc4af6321c3,扭腰器,156*140*135,套,1,1,1.0000,3200.01,6841564,扭腰器,156*140*135,套,6841564,1,6841564,1,no
catalog_ready_by_legacy_id,4401bc3b1b6f4fbeb41e3f2d5fd57328,砂浆王,25kg,吨,1,1,4.0000,3200.00,6841565,砂浆王,25kg,吨,6841565,1,6841565,1,no
catalog_ready_by_legacy_id,0f2a9beca2474bca9955661554d29b55,主席桌,1400*600,张,1,1,2.0000,3196.00,6841566,主席桌,1400*600,张,6841566,1,6841566,1,no
catalog_ready_by_legacy_id,dbc510fd8f9645f4b99d73a0485f9ec7,声光控吸顶灯,直径20cm,套,1,1,77.0000,3195.88,6841567,声光控吸顶灯,直径20cm,套,6841567,1,6841567,1,no
catalog_ready_by_legacy_id,b958473f294f4c14ba0f9a86ae7b2aa5,截止阀(铜),DN20,个,1,1,133.0000,3192.00,6841568,截止阀(铜),DN20,个,6841568,1,6841568,1,no
catalog_candidate_exact_text,aa2e78d2ad284c50b29aef3f6b7d089c,仿芝麻灰烧面石英砖,300*900*20,㎡,1,1,39.2800,3162.04,,,,,6840733,1,6840733,1,no
catalog_ready_by_legacy_id,2093284d2fbc4117a9ca348e701e3acb,钢筋混凝土管,Φ200,米,1,1,50.5000,3131.00,6841569,钢筋混凝土管,Φ200,米,6841569,1,6841569,1,no
catalog_ready_by_legacy_id,c818e743d21943cea0af5f5f0698f2fe,厨房推拉门,,套,1,1,1.0000,3105.00,6841570,厨房推拉门,,套,6841570,1,6841570,1,no
catalog_ready_by_legacy_id,5042ef0f3efe4f8abcae74cb58075e02,喷雾泵,,台,1,1,2.0000,3100.00,6841571,喷雾泵,,台,6841571,1,6841571,1,no
catalog_ready_by_legacy_id,887a6d8837514221929e6f5d201b463d,HOPE双壁波纹管,500,米,1,1,54.0000,3085.56,6841572,HOPE双壁波纹管,500,米,6841572,1,6841572,1,no
catalog_ready_by_legacy_id,0b4d81fd42c041bc9e42549af04e0e7e,双高音同轴吸顶扬声器,CQ82,只,1,1,4.0000,3076.00,6841573,双高音同轴吸顶扬声器,CQ82,只,6841573,1,6841573,1,no
catalog_ready_by_legacy_id,c184df2175fc4731a4669c39030e6d52,盘螺,10,吨,1,1,.6830,3073.50,6841574,盘螺,10,吨,6841574,1,6841574,1,no
catalog_ready_by_legacy_id,9f1bf4ef416548b0a1afe9e07d25bdf2,接收卡,BOE-R12,个,1,1,28.0000,3052.00,6841575,接收卡,BOE-R12,个,6841575,1,6841575,1,no
catalog_ready_by_legacy_id,7e1fce3f54ab451084b2915b1dda3979,接收卡,KP00000M-SO3-S004,张,1,1,28.0000,3052.00,6841576,接收卡,KP00000M-SO3-S004,张,6841576,1,6841576,1,no
catalog_candidate_exact_text,acf5f816921d4a928032b8924f530901,螺纹钢HRB400E,Φ12,吨,1,1,.7650,3044.70,,,,,6840860,1,6840860,1,no
catalog_ready_by_legacy_id,ce53cba8163d4b6c8aaadbb73838cbae,钢卡,100,根,2,2,280.0000,3044.00,6841577,钢卡,100,根,6841577,1,6841577,1,no
catalog_ready_by_legacy_id,79abe888a9cb4657b829ff8ebbb66c51,减压阀(铜),DN25,个,1,1,52.0000,3031.60,6841578,减压阀(铜),DN25,个,6841578,1,6841578,1,no
catalog_ready_by_legacy_id,58ce0603e2c54365bd5fafe9ec770a33,电力电缆,KVV22-3*6mm2,m,1,1,193.0000,3031.18,6841579,电力电缆,KVV22-3*6mm2,m,6841579,1,6841579,1,no
catalog_ready_by_legacy_id,13ee8d2117c049c1b517021711565c5d,螺纹钢筋,16,吨,1,1,.6655,3028.03,6841580,螺纹钢筋,16,吨,6841580,1,6841580,1,no
catalog_ready_by_legacy_id,052f2661849643b9bd5ab1595fd44e21,弯头PPR,20*90,只,1,1,6048.0000,3024.00,6841581,弯头PPR,20*90,只,6841581,1,6841581,1,no
catalog_candidate_name_spec,156cfc284b9246a09ce43ff468805d9e,反光背心,,件,1,1,200.0000,3000.00,,,,,,0,2186023,1,no
catalog_ready_by_legacy_id,550b8be9c0454274af6766c7682d3cc5,控制柜1控6/6/7,KZXT-JT-01,台,1,1,1.0000,3000.00,6841583,控制柜1控6/6/7,KZXT-JT-01,台,6841583,1,6841583,1,no
catalog_ready_by_legacy_id,89b00ca959d84bb8ab3fabd3595f3c8f,安全宣传栏,,个,1,1,2.0000,3000.00,6841582,安全宣传栏,,个,6841582,1,6841582,1,no
catalog_ready_by_legacy_id,8be0257c64b24bb698d7cfdea59ffb64,计算机网络设备*交换机,RG-NBS3100-24GT4SFP,台,2,2,4.0000,2988.02,6841584,计算机网络设备*交换机,RG-NBS3100-24GT4SFP,台,6841584,1,6841584,1,no
catalog_ready_by_legacy_id,30917,镀锌管,DN50,米,1,1,102.0000,2958.00,6841585,镀锌管,DN50,米,6841585,1,6841585,1,no
catalog_ready_by_legacy_id,bf1aa1d70a574042929325c153a4f97c,聚苯乙烯保温板,厚90mm,㎡,1,1,100.0000,2947.00,6841586,聚苯乙烯保温板,厚90mm,㎡,6841586,1,6841586,1,no
catalog_ready_by_legacy_id,910975b59e3a4d4481e0880cae9d14e6,热镀锌方矩管,40*80*2.2,吨,1,1,.5880,2940.00,6841587,热镀锌方矩管,40*80*2.2,吨,6841587,1,6841587,1,no
catalog_ready_by_legacy_id,948155229acd40f6b106ad1896de6dff,液晶电视43寸,LE43M3776,个,1,1,1.0000,2929.00,6841588,液晶电视43寸,LE43M3776,个,6841588,1,6841588,1,no
catalog_ready_by_legacy_id,890efdab31d146bebc36f267fe5e1032,双电源柜,1400*600*400,台,1,1,1.0000,2900.00,6841589,双电源柜,1400*600*400,台,6841589,1,6841589,1,no
catalog_ready_by_legacy_id,f5ce483246884dc3bf7826e11f1aa8f6,排水管,PVC-U 110*3.2,米,1,1,290.0000,2900.00,6841590,排水管,PVC-U 110*3.2,米,6841590,1,6841590,1,no
catalog_ready_by_legacy_id,35200,配砖,200*115*53,块,1,1,6900.0000,2898.00,6841591,配砖,200*115*53,块,6841591,1,6841591,1,no
catalog_ready_by_legacy_id,73dc46d339a3474fb7999a544d4230b5,滑撑,HC400A 16,PCS,2,1,148.0000,2868.80,6841592,滑撑,HC400A 16,PCS,6841592,1,6841592,1,no
catalog_ready_by_legacy_id,5fdb89dacd3b4896baf83a522a11cd0b,拉手,KLS10212,PCS,1,1,24.0000,2844.00,6841593,拉手,KLS10212,PCS,6841593,1,6841593,1,no
catalog_ready_by_legacy_id,0c218bfceb1a4dc680fb2268220f0115,拉手,KLS10208,PCS,1,1,34.0000,2832.20,6841594,拉手,KLS10208,PCS,6841594,1,6841594,1,no
catalog_ready_by_legacy_id,b507a36dd2e143fca0da396e2534d8ac,电镐,107,台,2,2,3.0000,2820.00,6841595,电镐,107,台,6841595,1,6841595,1,no
catalog_ready_by_legacy_id,97a666bba2c54940b536851abb2ae14a,灯带,软灯带-虹煦-60w,个,1,1,52.0000,2808.00,6841596,灯带,软灯带-虹煦-60w,个,6841596,1,6841596,1,no
catalog_ready_by_legacy_id,ee32a9ce5bf04148a48470537f06e5b6,配电箱,SB-APshb,台,1,1,1.0000,2800.02,6841597,配电箱,SB-APshb,台,6841597,1,6841597,1,no
catalog_ready_by_legacy_id,6329b4733b2f4033a6a3dc5654b1d22e,智能流量计,DN200,只,1,1,1.0000,2800.00,6841598,智能流量计,DN200,只,6841598,1,6841598,1,no
catalog_ready_by_legacy_id,0bb5df5f41f34c739d64a6106bd8d019,热缩套,1000,个,1,1,35.0000,2800.00,6841599,热缩套,1000,个,6841599,1,6841599,1,no
catalog_ready_by_legacy_id,ea128a47c94148ffb038bf379395729a,负责人办公桌,1800*1200,张,1,1,1.0000,2797.00,6841600,负责人办公桌,1800*1200,张,6841600,1,6841600,1,no
catalog_ready_by_legacy_id,c3c4720331bc4efb9cc386e2f1a50f09,负责人文件柜,1850*400*2000,组,1,1,1.0000,2797.00,6841601,负责人文件柜,1850*400*2000,组,6841601,1,6841601,1,no
catalog_ready_by_legacy_id,473a1dc3f6df468ca86d81ec4df6211f,纸巾盒、垃圾桶,,套,1,1,6.0000,2787.32,6841602,纸巾盒、垃圾桶,,套,6841602,1,6841602,1,no
catalog_ready_by_legacy_id,ce6d86e972424011ac81cd5aca3c8fbe,花岗石*芝麻黑光面四方花台立面,612*480*20,平方米,1,1,18.8006,2782.49,6841603,花岗石*芝麻黑光面四方花台立面,612*480*20,平方米,6841603,1,6841603,1,no
catalog_ready_by_legacy_id,119b5761c7764e46be133298673a1691,配电箱,PT-ALz,台,1,1,1.0000,2780.00,6841604,配电箱,PT-ALz,台,6841604,1,6841604,1,no
catalog_ready_by_legacy_id,61898ce9ea04493d9015c8d09ecff843,石油沥青,30#,kg,1,1,750.0000,2766.24,6841605,石油沥青,30#,kg,6841605,1,6841246,2,no
catalog_ready_by_legacy_id,45402cf0f7b248d4883cc4ea85ffb8b6,砌筑砂浆,干混M5,吨,1,1,8.0000,2760.00,6841606,砌筑砂浆,干混M5,吨,6841606,1,6841606,1,no
catalog_ready_by_legacy_id,58152fb5ea744f34b2bb475ed213b4f6,闸阀(铜),DN25,个,1,1,104.0000,2756.00,6841607,闸阀(铜),DN25,个,6841607,1,6841607,1,no
catalog_ready_by_legacy_id,297e6eee455b499a8cdbae9d07887251,不锈钢五角星,,个,1,1,31.0022,2753.00,6841608,不锈钢五角星,,个,6841608,1,6841608,1,no
catalog_ready_by_legacy_id,5057702b0c974eac9f4e46576c120857,镀锌方管,50*50,支,1,1,25.0000,2750.00,6841609,镀锌方管,50*50,支,6841609,1,6841609,1,no
catalog_ready_by_legacy_id,9504919448cf41e1ac345adb8ae9f76b,c40预制混泥土调节环,Φ800,个,1,1,53.0000,2705.65,6841610,c40预制混泥土调节环,Φ800,个,6841610,1,6841610,1,no
catalog_candidate_exact_text,8966c021c2fa4a6f8033f31aa66b8185,稀料,,桶,2,2,9.0000,2700.00,,,,,1522643,16,1522643,16,no
catalog_ready_by_legacy_id,a93981bfdff14d97a569459db0d642a5,配电箱,DGN-ALz,台,1,1,1.0000,2700.00,6841611,配电箱,DGN-ALz,台,6841611,1,6841611,1,no
catalog_ready_by_legacy_id,372c3c9fbc4748f7afd6acc1c6ca794f,高分子消防井盖,870普型,套,1,1,5.0000,2700.00,6841612,高分子消防井盖,870普型,套,6841612,1,6841612,1,no
catalog_ready_by_legacy_id,cec22b92042c49aaa1411d4b5c145174,园林休闲椅,,把,1,1,8.0000,2696.00,6841613,园林休闲椅,,把,6841613,1,6841613,1,no
catalog_ready_by_legacy_id,e286a22b18374b228ef8ecb943e4deed,高分子井盖,700*40,套,1,1,49.0000,2695.00,6841614,高分子井盖,700*40,套,6841614,1,6841614,1,no
catalog_candidate_name_spec,6536889a2c9b43ba8e266cbf37737b63,开关插座,,个,1,1,179.0000,2685.00,,,,,,0,1868250,1,no
catalog_ready_by_legacy_id,ec6b3e56342046c19b73582ec069c5e6,无线AP,,台,2,1,5.0000,2671.00,6841615,无线AP,,台,6841615,1,6841615,1,no
catalog_ready_by_legacy_id,40dcc28612834e25bee5d95a01dc749b,螺纹钢,10,吨,1,1,.6625,2650.00,6841616,螺纹钢,10,吨,6841616,1,6841616,1,no
catalog_ready_by_legacy_id,12ab1d99379b42b1b9232315f7ba67d3,腰线,,米,1,1,31.0000,2635.00,6841617,腰线,,米,6841617,1,6841617,1,no
catalog_ready_by_legacy_id,b046cf92a6984ed6a54ea99c7bad487b,PVC排水管,160*3.2,条,1,1,21.0000,2604.00,6841618,PVC排水管,160*3.2,条,6841618,1,6841618,1,no
catalog_ready_by_legacy_id,328e340357064c00875a51ee2262b4d8,滑撑,FJ600A 16,PCS,1,1,130.0000,2600.00,6841619,滑撑,FJ600A 16,PCS,6841619,1,6841619,1,no
catalog_ready_by_legacy_id,4c0ab3444cc7448496f2b08a78efb524,镀锌角钢,40,支,2,2,40.0000,2600.00,6841620,镀锌角钢,40,支,6841620,1,6841120,3,no
catalog_ready_by_legacy_id,f74685d1457b4e88bba44fc93b2ac853,主席桌,2400*600,张,1,1,1.0000,2597.00,6841621,主席桌,2400*600,张,6841621,1,6841621,1,no
catalog_ready_by_legacy_id,f6e6240c32c44919a6eabf66226a56a6,无线麦克风,H700,台,1,1,1.0000,2590.00,6841623,无线麦克风,H700,台,6841623,1,6841623,1,no
catalog_ready_by_legacy_id,f0c0f9bc8b2a444395aa0aaf14ad3d18,无线话筒,H-700,套,1,1,1.0000,2590.00,6841622,无线话筒,H-700,套,6841622,1,6841622,1,no
catalog_candidate_exact_text,85e5439bb0cb49c18c2acb020591dfa7,无线麦克风,H700,台,1,1,1.0000,2590.00,,,,,6841623,1,6841623,1,no
catalog_ready_by_legacy_id,ef01d514999a47bd8417bc4e48950bbc,5 芯控制线缆,KVV5*1.5,米,1,1,380.0000,2584.00,6841624,5 芯控制线缆,KVV5*1.5,米,6841624,1,6841624,1,no
catalog_ready_by_legacy_id,bd3151e19e7d4ec48889053b80787438,镀锌扁钢,50,支,1,1,60.0000,2580.00,6841627,镀锌扁钢,50,支,6841627,1,6841627,1,no
catalog_ready_by_legacy_id,96255bc6910642e5948f839ee36e838e,钢管,Q235DN159,米,1,1,30.0000,2580.00,6841626,钢管,Q235DN159,米,6841626,1,6841626,1,no
